week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
339,1.2285765662082122,0.6726934578778011,1.9683774062333483,109724.0,0.80264678,14
340,1.0763293762200017,0.5764543878009202,1.7332464249719972,108459.0,0.789115818,13
341,1.4959019739232677,0.891547722471894,2.264211876242539,111814.0,0.819901071,19
342,1.0998439467322059,0.6052495830633218,1.7517114626784283,108667.0,0.797012283,14
343,0.8788398158621392,0.4622130698686554,1.445315588623111,106749.0,0.794538976,12
344,0.7425193641554924,0.3626515337006263,1.260362134396136,105634.0,0.780529318,10
345,0.9596603753379875,0.5104585252358202,1.5547262528456793,107371.0,0.793964351,13
346,1.0817110212956722,0.6089773011763059,1.6973527709818215,108579.0,0.80108417,15
347,1.1771376231894004,0.685873516270584,1.8115092223578366,109693.0,0.812825384,17
348,1.1974379600914358,0.7004382610671905,1.8422414264709595,109721.0,0.80742798,17
349,0.9697001717345628,0.5175829642985988,1.5715232125722307,107554.0,0.805878409,13
350,1.0355652170789442,0.575425023187559,1.6583813568577894,107965.0,0.787325991,14
351,1.7621311922801908,1.1279774758171786,2.5697848325152552,114975.0,0.830697876,25
352,0.6959031056136087,0.3271296063552036,1.2121061453803692,105277.0,0.781178036,9
353,1.8529267400387206,1.1993259138339158,2.6835022225728262,115690.0,0.832952883,26
354,1.3767977682959107,0.8379401800869013,2.067730774979157,111064.0,0.819890109,20
355,1.1615096457176248,0.6893644896493604,1.7668732389703938,109545.0,0.799924894,18
356,0.6999309045160915,0.35697149930191185,1.1663087745565501,105369.0,0.789762063,11
357,0.9742254558091589,0.5595158797375278,1.5055898863458301,107659.0,0.791581781,16
358,0.746340400847871,0.3936908696847737,1.2194520237567021,105806.0,0.784950015,12
359,0.40200160593793316,0.1635877194392853,0.7614498240302755,102926.0,0.780701234,6
360,0.9713310699868145,0.5534520042511142,1.517157001760656,107802.0,0.799615497,16
361,0.9177937030861679,0.5153613946918969,1.4322456379397348,107265.0,0.794767379,15
362,1.0713163232450198,0.6165273706411248,1.6580647252029328,108434.0,0.798918838,16
363,0.9132237717853556,0.50069885337062,1.4564701011070889,107204.0,0.799309736,14
364,1.5512475107882935,0.9663518175758333,2.2919056058229854,112904.0,0.81825061,22
365,0.9918983703797942,0.5412301354723404,1.600026046750961,107653.0,0.777593228,13
366,0.9426097891232945,0.4933677261649433,1.5510000004092364,107388.0,0.797228634,12
367,1.0455917663783205,0.571187363740786,1.6654464255088253,108194.0,0.810395356,14
368,1.9747686520673142,1.2759670709245348,2.826933849887456,116517.0,0.823729529,27
369,2.3616184065229695,1.6076326125065232,3.3056391633809854,120198.0,0.826792374,34
370,1.260447773845594,0.7590384493466548,1.8896505000857768,110309.0,0.787095122,20
371,0.9808011144397305,0.5666239667481374,1.5129569402573189,107841.0,0.793424494,16
372,0.6053477370251998,0.2948416091520433,1.0259230501120582,104590.0,0.792556659,10
373,0.8054291532138833,0.4425630800057925,1.2871029395768256,106356.0,0.802962076,14
374,0.5743634905866238,0.28458848487052363,0.9657288228613724,104462.0,0.783050784,10
375,0.8106910637981307,0.4442166270877321,1.2899715575561108,106430.0,0.79982405,14
376,1.0090080645777268,0.5915562401931884,1.5357049398070526,108053.0,0.799004201,18
377,0.6801018814513908,0.35672951257248126,1.1112058404057372,105276.0,0.78416058,12
378,0.8868069865949786,0.506594775298027,1.3654986239948468,107014.0,0.797598153,16
379,0.628948734109439,0.3081135425052551,1.0705781328905453,104806.0,0.789198767,10
380,0.8812266352129356,0.46325874394444533,1.4500196623446466,106980.0,0.788212304,12
381,0.8678444522337094,0.44099422885273565,1.4455540669584739,106905.0,0.870437321,11
382,0.9783695886473626,0.5074498624480669,1.5971913659112207,107524.0,0.823251753,12
383,1.599111141759468,0.9786736419167912,2.396828782270327,113237.0,1.274734271,21
384,0.8083589665365125,0.39336122256814415,1.375948998802017,106196.0,1.080370364,10
385,0.8562179846299888,0.43877185239020744,1.4325506503970569,106579.0,1.787999083,11
386,0.5058900566907354,0.2020049531687854,0.9582989644874694,103617.0,2.050029023,6
387,1.3038121667301823,0.7454584707286612,2.0305840687436394,110426.0,2.084567573,16
388,1.2231159522585158,0.6883094521206089,1.9182273431619186,109703.0,2.069842946,15
389,0.878203278289606,0.43421190355530415,1.486419326582436,106739.0,2.014839863,10
390,0.6245180223949269,0.2650213740517319,1.1412119553974065,104568.0,1.517699937,7
391,0.4710979225877405,0.17179763894289407,0.9164155991274897,103267.0,1.626583923,5
392,0.3922592984907368,0.12487048151514012,0.8129415568765812,102639.0,1.758858327,4
393,0.6552775793107312,0.28270326238030546,1.2013055953935308,104801.0,1.896717072,7
394,0.9615551909362356,0.4545991648716802,1.6722679570819632,107214.0,1.255704187,9
395,0.9949810237907183,0.4619522416730036,1.7331116839143994,107445.0,1.698977168,9
396,0.9394201694920784,0.4163500309464887,1.6829220896394854,107013.0,1.954026962,8
397,1.332692719260065,0.6853116195114254,2.1971712149949436,110434.0,1.941060843,12
398,2.1704803685735143,1.2627284897417905,3.3543430428770677,118006.0,1.672802153,18
399,1.8533767081676384,0.9992949021505324,2.9724522863930356,114989.0,1.823167179,14
400,1.9358936326215026,1.0793776610017933,3.075248562168787,116001.0,1.721369093,15
401,1.4451081430497839,0.7524439822692641,2.3898124825361813,111474.0,1.651028418,12
402,1.587429648446557,0.8812484131483802,2.5120831352850157,112989.0,1.383590035,15
403,0.7905615827178297,0.35922161274806663,1.400614845773544,105883.0,1.119707376,8
404,1.8077517570297295,1.1072586614022732,2.699215369079437,114891.0,1.048960261,21
405,0.9353075922273093,0.47839665570493156,1.5557394635387722,107117.0,1.134909452,11
406,0.8139395992787358,0.39730548818962075,1.385273949587741,106315.0,1.080053557,10
407,0.9822555325112513,0.5274718059259784,1.5895107354104665,107696.0,1.148403138,13
408,0.4152631958429509,0.15318169491290487,0.8160842157597016,102792.0,1.075036224,5
409,1.0320076947191594,0.5546444524412428,1.6604656613278033,108105.0,1.192824085,13
410,1.1291416936099643,0.6226662432983134,1.7895741853244063,108898.0,1.032658519,14
411,1.1758802187236235,0.646404196161924,1.8729523265146648,109229.0,1.228658075,14
412,0.5514089188240446,0.21722550762190618,1.0405444772435355,103864.0,1.417451212,6
413,0.8153770476833926,0.3844794399594661,1.413568545954894,106143.0,1.491372588,9
414,1.0324704254484203,0.5364083264448173,1.7046693654352585,108025.0,1.050567824,12
415,1.0676682731080747,0.543040516279677,1.7994899447858994,108384.0,1.01448818,11
416,1.5328677516180875,0.8701978798746084,2.3999731172525527,112515.0,1.184176267,16
417,1.418763898117172,0.7898013573370718,2.2581485447111076,111237.0,1.031501102,15
418,1.4346092786490408,0.8090889714337499,2.2581026839697786,111434.0,1.049781597,15
419,0.3284407293435957,0.09166360456213767,0.7153589074034459,102009.0,0.99195626,3
420,1.9820056768650522,1.2385325511942153,2.92197653362487,116485.0,1.087304281,23
421,1.2497493929822605,0.6802117486893232,2.0024494356762004,109753.0,1.072584464,14
422,1.0048686770671587,0.5117485885106148,1.6746418804565986,107715.0,1.062042621,11
423,0.7691727366972512,0.3587752299087387,1.3323444914193256,105763.0,1.018137413,9
424,0.8893075253350082,0.45060003556674816,1.477097051262901,106774.0,1.093372408,11
425,0.9562755086153095,0.5033131854102745,1.5683388532582596,107300.0,1.148936072,12
426,1.4565392995946231,0.8676486172494146,2.2251054879560987,111968.0,1.172068202,19
427,0.7515166265897154,0.35512625558171107,1.29395176172003,105673.0,1.014928606,9
428,0.7710542140446304,0.3646920984484922,1.3411122871838241,105721.0,1.175599544,9
429,0.6380694907901486,0.2700175328040124,1.1707846020629504,104637.0,1.091859677,7
430,0.4394418982338577,0.1596594862417056,0.8618178196611733,103095.0,1.152381026,5
431,1.518757275718091,0.8875795751201435,2.3545316495310766,112354.0,1.04320313,17
432,1.3281638624598961,0.7222135634915122,2.1305839814305116,110506.0,1.140947845,14
433,1.0587425860770263,0.5325598416799637,1.7825430536639146,108191.0,1.003263918,11
434,1.4614648455779182,0.8255018370855179,2.289439112905281,111648.0,1.03790419,16
435,0.9358961838678107,0.4600592901605146,1.5946734943191532,106882.0,1.076438194,10
436,1.3535663088212684,0.7617429596209598,2.14836946304949,110928.0,1.164905413,15
437,1.5472657277913222,0.8834259197956483,2.420388216000701,112472.0,1.269885932,16
438,1.2956389807795003,0.7087142120221396,2.0819320430673853,110348.0,1.067196911,14
439,1.473722070964475,0.86139164465326,2.276582591915502,111994.0,1.07516868,17
440,0.7570464141024387,0.35559169683498,1.308721614123006,105670.0,0.971575207,9
441,0.9719418080832548,0.5209296689508741,1.5743059130960873,107757.0,1.023473523,13
442,1.002496842350177,0.5351078332522139,1.6166491646429897,107870.0,1.02395895,13
443,0.8678867101031327,0.439568215553916,1.437055248370553,106507.0,1.054142639,11
444,0.9902454006649052,0.5330364022421925,1.5991601732007346,107702.0,1.033659583,13
445,1.1688129589254512,0.6504483840454152,1.8493911759017545,109261.0,1.044678871,15
446,1.492549180006884,0.9043350152559128,2.2298855103439674,112162.0,1.042460089,20
447,0.5016128133825892,0.1957987630383657,0.9494899633609545,103642.0,1.130778296,6
448,0.9636130058826656,0.50078788851358,1.5735610275460155,107512.0,1.323670447,12
449,0.5957164954839678,0.25599685964317,1.0848598426012148,104261.0,1.131509311,7
450,0.943398937340022,0.47824247313968227,1.5694243473666056,107175.0,1.038290713,11
451,0.9171339953417895,0.4589434798194254,1.5273086886514484,107047.0,0.99326997,11
452,0.7824664582139143,0.36809300330212996,1.3569627132435493,105902.0,0.996578356,9
453,0.807334902620454,0.3831343004577414,1.4116314930599094,106077.0,1.198119593,9
454,1.0618548705638107,0.5565766449638399,1.735440192491695,107910.0,1.30406886,12
455,0.9258009892197905,0.4489742106963905,1.5776703704721187,106996.0,1.249376021,10
456,1.155400513194029,0.5981588693612926,1.8994628337013824,109171.0,1.0940892,12
457,1.201768075231123,0.6039002787155354,2.017401243009497,109569.0,1.192146452,11
458,1.0444857783261021,0.5039805329343754,1.7695704935529974,107938.0,1.185931005,10
459,1.2548599647797363,0.6500910420235599,2.0626391974719733,110032.0,1.520291562,12
460,0.8290751780989045,0.37328142197412134,1.4819883924824064,106191.0,1.109035363,8
461,0.7414791372771073,0.3113227091712609,1.3578658440322111,105527.0,0.997084132,7
462,1.3116607575646306,0.701321600529042,2.1391436388188936,110358.0,0.994760704,13
463,0.8305124263465344,0.3739510635636911,1.4733192489695968,106116.0,1.140375756,8
464,0.8232369028629989,0.37156582878908156,1.4539062358065584,106249.0,1.128822223,8
465,1.8936628016707593,1.1175894265185318,2.8747917520532242,115768.0,1.121751488,19
466,1.0267918866333439,0.5038493131728119,1.7590459920405992,107967.0,1.127254655,10
467,0.6650397744239576,0.2628048080825073,1.2582447767376033,104745.0,1.29837966,6
468,1.2428586901356304,0.6434233534094418,2.0563640750598573,109656.0,1.159453573,12
469,0.37911161181539105,0.10334749055994037,0.8312387882740288,102307.0,1.007985264,3
470,0.9819393582411878,0.46035107784320867,1.7176813215768842,107384.0,1.05676343,9
471,1.1592464492064765,0.5823950474196502,1.9360122578734171,109170.0,1.065838164,11
472,1.040223984501304,0.5086207650600705,1.773680880473199,108061.0,1.054724536,10
473,0.9937170011242071,0.4713037386448454,1.725319152185072,107353.0,1.044325352,9
474,0.782780328224278,0.3303280413661058,1.431908719402544,105648.0,1.082722472,7
475,1.4523700429644004,0.7881987171139669,2.3302932973245376,111840.0,1.054723225,14
476,1.2141917953603547,0.5968403250203246,2.0793955926661534,109378.0,1.052152076,10
477,1.222207311826435,0.5997459015868478,2.1040325981034966,109369.0,1.049088647,10
478,0.8372249682719329,0.35393439346456795,1.538144734403155,106128.0,1.034754102,7
479,0.7590853260379188,0.29701442815337603,1.4355226217803843,105361.0,1.030188124,6
480,1.3897035914734637,0.7432134646051022,2.27066543508149,111105.0,1.128885786,13
481,0.7938572571192448,0.33554679073007077,1.4553290968609602,105629.0,1.092058572,7
482,1.82924541646571,1.0543138552307971,2.8441095536075167,115039.0,1.163706079,17
483,0.407818763320895,0.11041171419141023,0.8987084078293929,102470.0,1.024923829,3
484,0.30229571619769907,0.06129587031499923,0.7423430268968361,101711.0,1.15628927,2
485,0.39815939771967723,0.10936793005794525,0.8875225181830005,102478.0,1.018399089,3
486,0.6561466399440978,0.23494378762092996,1.296398306901532,104543.0,1.199769397,5
487,0.932291064384238,0.39606452286721455,1.70770417233702,106734.0,1.068603993,7
488,0.8718374494201112,0.34148495859387695,1.6580258862003598,106368.0,1.034755782,6
489,1.5363078629166085,0.7738343606189484,2.5803347015826374,112238.0,1.149125874,11
490,0.5156882326504361,0.14049776580244455,1.1505126866860418,103129.0,1.065116185,3
491,0.5820710229691829,0.15650913975754546,1.2978408601549554,103590.0,1.034248691,3
492,0.9070324388544125,0.3254564053789849,1.7931194698839186,106299.0,1.16202762,5
493,1.9353150987513177,0.8948258598788444,3.4374441950640775,115378.0,1.280667825,9
494,0.7252574743404114,0.1985329851438784,1.6225437547950075,104518.0,1.092709219,3
495,1.3431542492072934,0.562347948220121,2.5044293018583015,110236.0,1.191116399,7
496,1.750151606845588,0.8449420086768087,3.016282107247162,113812.0,1.075811745,10
497,1.3908891794687213,0.6147584461953989,2.5089849815368876,110694.0,1.18782055,8
498,0.7791580502607792,0.246205023853251,1.6290864991109453,105000.0,1.039808171,4
499,0.4633842476056433,0.09021227175009143,1.1395419777409133,102616.0,0.872922116,2
500,1.1898507047717855,0.4703940982935112,2.291257812018441,108503.0,0.879739176,6
501,1.6087493411954603,0.7438582111923017,2.8324144176455808,112385.0,0.880461317,9
502,0.6034628554862166,0.16116946225346007,1.341393750979799,103764.0,1.102196943,3
503,0.7475577011599662,0.2411258807612326,1.5718291920773122,105045.0,1.084668683,4
504,1.1219863382584627,0.43612516456987854,2.1468440358057848,108118.0,1.059900903,6
505,0.7698512161270163,0.24319845797715292,1.6103327873184548,105216.0,1.144763528,4
506,0.8075247416630055,0.2505897853350306,1.6855159885081314,105358.0,1.160732225,4
507,0.3597820172114791,0.04482267061406735,1.0175069012604632,101495.0,1.141168584,1
508,0.3979054128029981,0.046843368062045844,1.1276868309378763,101739.0,1.104957193,1
509,1.2156419507551808,0.42271921845108884,2.4531468347819247,108619.0,1.203533441,5
510,0.5886942861336272,0.11746274611471531,1.4599660611995942,103302.0,1.112667711,2
511,0.6403024372481749,0.12763155953457,1.592056796972663,103588.0,1.020369089,2
512,1.0279427912872316,0.2641087642889735,2.3300638762058723,106675.0,1.211873337,3
513,0.2630548068109224,0.005951018626858697,0.9829424349009777,100002.0,1.084273948,0
514,1.4089159556331539,0.435789091445112,3.00615018046221,109717.0,1.143110446,4
515,0.9795953770559982,0.19884030588492355,2.4259203002329954,105508.0,1.046749954,2
516,1.406352861567664,0.36387920984718064,3.2096594622418326,109225.0,1.162941333,3
517,1.5064720378490417,0.3964624553803826,3.4641336349332534,110104.0,1.367384795,3
518,1.770786061719835,0.5369411307370453,3.7924027303798393,112366.0,1.064740638,4
519,0.9895436272176497,0.1955145678361234,2.4421247906020827,105568.0,1.120348521,2
520,0.36140899369181634,0.00927298948577475,1.3680621300303666,100002.0,1.108531883,0
521,0.36093707827894517,0.010341453495627114,1.35700492008866,100002.0,1.039679308,0
522,0.7235392119748377,0.08873477494458851,2.0691321933262468,102978.0,1.021969473,1
523,0.7812307201222335,0.08944446351029596,2.2534243271130454,103362.0,1.119429048,1
524,2.590030619951076,0.9840049476735386,5.1307891045465235,120642.0,1.079965165,6
525,1.6399280420297484,0.42120105002618047,3.7643971261170055,110990.0,1.15476536,3
526,1.2242797092462954,0.24753798444271272,3.0803332490234347,107168.0,1.085414229,2
527,0.8465584990159429,0.10052781107912757,2.432626602394197,103713.0,1.040907032,1
528,1.307358313835428,0.260509336941194,3.2905270868174687,107815.0,1.161649637,2
529,1.902080443783112,0.48545177359359326,4.374544835061972,112850.0,1.136580659,3
530,2.3125624991082803,0.7094297914599458,4.997480708052111,117061.0,1.104780633,4
531,2.0358668927174253,0.631897772795984,4.375760295500352,114521.0,1.192065983,4
532,1.4310736495246552,0.3737632854591594,3.2561542181032608,109297.0,1.095777979,3
533,0.9957559772431179,0.19367532463965334,2.4796257596685836,105559.0,1.142032922,2
534,1.230091917793403,0.31705606263834885,2.7966969691007963,107904.0,1.171485737,3
535,2.0603358014974376,0.7165027492951163,4.19508788031306,115330.0,1.081282141,5
536,1.0154602602663743,0.19937038103229782,2.5115212946846346,105615.0,1.13855833,2
537,1.2886975889659442,0.34057902499868953,2.951527585861284,108369.0,1.079783983,3
538,1.1836276207956484,0.3100621032636847,2.6726508744957367,107660.0,1.160622423,3
539,0.5749680000378833,0.06538139658366426,1.62041493329119,102434.0,1.032124978,1
540,0.863351772544802,0.17049823899424157,2.1357930933807254,105004.0,1.192558449,2
541,0.3020203669196901,0.008494947102678545,1.1330883008410582,100002.0,1.004322525,0
542,0.9803962745303988,0.19794929954813148,2.438350545040463,105623.0,1.087640885,2
543,0.6909479003985791,0.08466799617805688,1.9753716801101595,102846.0,1.086022476,1
544,2.08960406943889,0.7384168516196031,4.260163294138699,115721.0,1.09207342,5
545,1.095026421383537,0.21803647836561071,2.7120492649480763,106296.0,0.995876208,2
546,1.2621646592288145,0.2541229945804325,3.1569343957340363,107407.0,1.11029215,2
547,0.4197994219920138,0.009476776852690546,1.5756737542810573,100002.0,0.982592923,0
548,1.3369596690777392,0.2616065027766344,3.3503472263205456,107767.0,1.181497815,2
549,1.8949708184620864,0.4839705168926969,4.366144424089792,112835.0,1.161395275,3
550,2.2505181240841856,0.6808396987710603,4.8845796438331455,116408.0,1.041647344,4
551,0.44151876111589433,0.009625548446667105,1.6659995050394951,100002.0,0.9657296,0
552,0.40680880667313457,0.010991201325397045,1.5226433464512543,100002.0,1.050343315,0
553,0.8270262822532143,0.09211080915747022,2.3810410964571935,103605.0,1.095385218,1
554,0.8128674099434702,0.0971712166197258,2.34765018643619,103325.0,1.167204426,1
555,0.493312801748661,0.012502570777730131,1.8664837109185797,100002.0,1.039215928,0
556,1.5883011396299709,0.3128008027839726,3.9949389524927446,109599.0,1.073154495,2
557,1.6979081661698237,0.33041141837070814,4.301584196426489,110120.0,1.069708361,2
558,1.5951152413899607,0.3097955006589995,4.02405931459639,109796.0,1.106151966,2
559,0.561222570482547,0.016154631443728824,2.1092968013335085,100002.0,1.104383032,0
560,1.263078151617564,0.14598533169016137,3.6851530647605815,105659.0,1.153791434,1
561,1.5800413867990066,0.17765905113395217,4.649772938441934,107207.0,1.100873161,1
562,1.4551235844883488,0.16481086359552977,4.302972510489982,106535.0,1.171782185,1
563,0.6805248937950027,0.016406165158804734,2.5993330946887125,100002.0,1.138334238,0
564,2.7378317460728216,0.6963020320981328,6.456562949515493,119527.0,1.132180265,3
565,3.3641745386834656,1.0033054840933189,7.419600828045278,126838.0,1.235862286,4
566,1.8085774623184927,0.3608514016159643,4.598183455408976,110976.0,1.099247201,2
567,2.9886622436610644,0.9017552779666005,6.5194131456677,123088.0,1.170094958,4
568,2.8700465797039882,0.8756878178313036,6.217525197775264,121921.0,1.290161915,4
569,0.5419881931817233,0.013426583123341822,2.0490851228040126,100002.0,0.996422512,0
570,1.404797578864786,0.277970143091494,3.5073208438414056,108226.0,1.166380819,2
571,0.434718822346711,0.012108690981481134,1.6430131001542483,100002.0,1.03527194,0
572,1.6449859116329295,0.426398968195834,3.7666641821642473,110690.0,1.219809355,3
573,0.39285833001519876,0.008647566746587322,1.4749976445920898,100002.0,1.058644915,0
574,0.36390207214283565,0.008796530696907784,1.3948926405625175,100002.0,1.089367446,0
575,1.2039378935698113,0.23528133570344428,3.0124855905150225,106761.0,1.123007446,2
576,0.4598063115551358,0.01165063220197977,1.717883778737365,100002.0,1.10094599,0
577,0.4916681496800571,0.010190465755674023,1.8745755290457595,100002.0,0.99208971,0
578,1.2030831713720624,0.13681023162484118,3.501126338660104,105361.0,1.248608767,1
579,5.929881722661841,2.2521667292153316,11.834098211546035,160345.0,1.222503349,7
580,1.9759968240813364,0.3777200659726804,5.057728830483845,112206.0,1.03725287,2
581,0.6685464969356811,0.017252321446732742,2.5413739837472575,100002.0,1.085376695,0
582,1.76328861766537,0.3465796994701479,4.473163188324232,110616.0,1.153511779,2
583,7.21055038656896,3.3622894384813726,12.9992236172324,181006.0,1.489884547,11
584,2.8949427669177177,1.0021723363400215,5.970869051032718,122960.0,1.294470181,5
585,1.5820599627156997,0.4101181270450609,3.6124195113583397,110385.0,1.099521829,3
586,1.0636876233579526,0.21705098661855618,2.636229565391142,106172.0,1.068706731,2
587,1.814761494592064,0.6403483481488657,3.69313421859561,113323.0,1.278564469,5
588,0.7907371720958312,0.15978026472141765,1.9469057056442112,104396.0,1.194172,2
589,0.7214865624326849,0.14905654987442418,1.7744149084317908,103896.0,1.189560053,2
590,0.2658544186307295,0.005878068307318536,1.0002481206082006,100002.0,1.076431255,0
591,0.5214326742952203,0.0643887564847282,1.4635469542796011,102145.0,1.225206715,1
592,0.24152347816743108,0.005876372566998519,0.9067457022239209,100002.0,1.079779894,0
593,1.2410014335149482,0.38653706210521555,2.6147266227421953,108650.0,1.255465385,4
594,1.0091356037421662,0.1958303136394541,2.5177444689695325,105891.0,1.090279703,2
595,2.318270095635357,0.7965148226747971,4.763378752698056,117939.0,1.265467769,5
596,0.8042610946612363,0.09187169686299639,2.341327870787008,103499.0,1.166698775,1
597,0.8083494981811898,0.09326672822868506,2.3328806641796898,103361.0,1.159292502,1
598,0.46574674134598887,0.012130069554195313,1.7482254691766808,100002.0,1.080825659,0
599,1.424201654270276,0.2867893346642104,3.612859601966052,108397.0,1.306523735,2
600,0.9669944298236267,0.11648823666163954,2.8032210813960683,104244.0,1.139389774,1
601,1.3537701832786606,0.27090777211908423,3.436670094584925,107902.0,1.23692682,2
602,0.8949445982643021,0.10745224396751626,2.5693684355115547,103823.0,1.145225225,1
603,0.4257003975009965,0.010208649048870687,1.5957856287741004,100002.0,1.174928785,0
604,1.4796190518533276,0.29968494573138954,3.714582531643586,108636.0,1.223543948,2
605,2.0632732778751004,0.5336020144790521,4.755783008916479,113894.0,1.100607202,3
606,2.581253249282387,0.6655998361873975,6.0170974380175,118368.0,1.101444472,3
607,1.8332232174847445,0.3583222650106051,4.635848639689393,111120.0,1.168109931,2
608,1.7061199871514885,0.3320126404841544,4.325219659472057,110352.0,1.099858754,2
609,1.5058914259571976,0.2912612215714799,3.7701929693768212,108904.0,1.177148968,2
610,1.4817766311051654,0.296053738272722,3.725538136548562,109043.0,1.089638853,2
611,0.47106369374110507,0.011173176663536436,1.7798121232181356,100002.0,1.035314517,0
612,0.9493380597482262,0.11298689668693006,2.747134919826786,104055.0,1.109110393,1
613,0.4617393914041856,0.010667411626707014,1.7629998769204875,100002.0,1.176527651,0
614,0.43974890559481056,0.009948258400558846,1.6611415525888267,100002.0,1.110480686,0
615,0.9397485663978616,0.10734318178977865,2.7140705511826937,104066.0,1.225045015,1
616,1.0848885789927507,0.12454630433140804,3.1476114727221103,104692.0,1.218130232,1
617,1.2548708400847681,0.14631122149338288,3.6581682483562443,105631.0,1.077935996,1
618,1.4037769221095495,0.16344379667609898,4.078487336496581,106231.0,1.164960424,1
619,3.8035926330203784,1.130907650471196,8.452893762755757,131078.0,1.413418193,4
620,4.714565819930311,1.5679628895175046,9.998567952445343,142698.0,1.297068331,5
621,4.577194055116975,1.5109688706265278,9.713093231149017,141436.0,1.207041908,5
622,3.6323676551422217,1.2450319379691686,7.5042931896176714,130379.0,1.247506406,5
623,1.0260315982931707,0.1185471593664044,2.9749954707832766,104482.0,1.176964043,1
624,0.4328977848370551,0.01021411462023755,1.626655588044279,100002.0,1.167754889,0
625,0.37691970116720136,0.010524074980434332,1.4205834911949022,100002.0,1.040095241,0
626,0.7148343559852928,0.08377108614286591,2.039555990913328,103047.0,1.169575173,1
627,0.3489188356894923,0.008695260688269108,1.3158902171708913,100002.0,1.083381426,0
628,0.3452832476542957,0.008343581191025419,1.2935731814714047,100002.0,1.164100729,0
629,0.7011614638402731,0.08108684151284311,2.032691844109101,102944.0,1.069986365,1
630,0.8189442954299169,0.09357180964799373,2.3689307767928858,103590.0,1.175124443,1
631,1.0297610938723998,0.12201384726314998,2.9437075020047687,104650.0,1.188557913,1
632,2.0496475804747707,0.40193634934868533,5.198632965898175,112434.0,1.076405824,2
633,1.9728037587063216,0.2202113037824839,5.882662017508483,109421.0,1.146793331,1
634,1.983769481266958,0.22546767660171832,5.884529833455431,109583.0,1.347257016,1
635,0.9038454884342895,0.023897223501514547,3.470968669479067,100002.0,1.085525301,0
636,0.8512371345072277,0.019866285994315353,3.258236977290908,100002.0,1.01397491,0
637,0.8810960747511093,0.022118903342043805,3.3861070747704938,100002.0,0.987267836,0
638,1.7188267566191422,0.1952638938457182,5.054901402866939,107837.0,1.049626133,1
639,0.8492872189583177,0.020516875864294862,3.225692821630413,100002.0,0.990954387,0
640,0.9047124942645787,0.022331558378385623,3.4573427273095447,100002.0,1.108390061,0
641,1.9580895112156298,0.2237403051102408,5.7615158547131635,109371.0,1.109932744,1
642,1.0735939805868804,0.024619798423102177,4.099613669074857,100002.0,0.981807029,0
643,1.3138351667573762,0.031313729971331854,5.1034799259371235,100002.0,1.143203309,0
644,1.4836749627960846,0.03381475260231051,5.770313297956405,100002.0,1.044600973,0
645,1.713997238236696,0.04127329646738135,6.675152454179456,100002.0,1.143965843,0
646,1.7198994123709137,0.040712799552980856,6.751125778761518,100002.0,1.054496661,0
647,1.7811151629529622,0.04349171293566599,6.962990585861727,100002.0,1.139358635,0
648,3.4939551346744215,0.39182252734474904,10.587033810460014,120882.0,1.161859073,1
649,2.0735305243118445,0.046994987527870354,8.148545164956595,100002.0,1.050602785,0
650,2.0900195167337094,0.04941773328649426,8.165852234855878,100002.0,1.0735615,0
651,2.1130746787506918,0.051468129779492326,8.292683327692664,100002.0,1.013216679,0
652,4.621871701063107,0.49761355643928173,14.122579262961638,136956.0,1.225029972,1
653,2.283776494050005,0.05499455396949444,8.941939926418737,100002.0,1.010878248,0
654,2.258863494242315,0.05191830347665046,8.808993984497418,100002.0,1.119134431,0
655,2.2288517997375337,0.05321601996918958,8.591858561409524,100002.0,1.078088806,0
656,2.2212158337819052,0.052859013261699714,8.651958901346207,100002.0,1.13294355,0
657,2.2430472907434056,0.053718742409341436,8.689199794109644,100002.0,0.989592678,0
658,2.2598915069157415,0.05433253837380379,8.671341743846032,100002.0,0.990033837,0
659,2.7127476752350157,0.06107342725094936,10.536424014745938,100002.0,1.015931182,0
660,2.72055128571753,0.06464581701468416,10.549693541606521,100002.0,0.982097469,0
661,2.7751370520299887,0.06368582363541592,10.743535771180992,100002.0,0.969546263,0
662,2.829492958429701,0.06748634972657079,10.890393996065333,100002.0,0.989826599,0
663,3.5598101142338674,0.08576222406125428,13.940460272250245,100002.0,1.018377181,0
664,3.6817226244998684,0.08452836258857074,14.444497436837686,100002.0,0.982976471,0
665,3.8238599223564695,0.09058050705271402,14.88153906256851,100002.0,1.048694985,0
666,3.9978958613536997,0.09077907783186176,15.5116582995146,100002.0,1.079674888,0
667,4.19052129816555,0.10299863131920402,16.127840540269275,100002.0,1.014484948,0
668,4.397182401089417,0.10387848363161052,16.80286363595301,100002.0,1.098050485,0
669,4.52532056891675,0.11002291557192978,17.10175779570831,100002.0,1.045793501,0
670,4.6649789796948085,0.11357754665803271,17.575825636045387,100002.0,0.996902358,0
671,4.781264003634437,0.11894371218372422,17.922811228416208,100002.0,0.978122486,0
672,4.84158278668564,0.1229279291436924,18.061186534637102,100002.0,0.979011513,0
673,4.927186773246492,0.12254139991548751,18.15051867785923,100002.0,0.97945484,0
674,4.931436294866045,0.1196887938343821,18.240201458918364,100002.0,0.997268216,0
675,4.979258038602581,0.12582096868921033,18.385746901340138,100002.0,1.013542801,0
