week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR,reportedWeeklyICheck
3,7.27309323125819,2.16005026638896,15.1680416614599,19034,0.248992605,4,4.07835741905746,4
4,1.91402007554386,0.416044165184495,4.67582650677659,11617,0.521042234,2,2.15349964607613,2
5,0.908744600319136,0.131726697749096,2.48801483683946,12249,0.214200415,1,0.788308968567793,1
6,3.06421377899382,1.17344391655903,5.90472698949105,22689,0.415363818,6,2.13660127996599,6
7,1.26503660105899,0.337046059829991,2.69320371208857,21613,0.430253395,3,0.839692569705768,3
8,5.21176799236398,3.20654347756409,7.56868831298819,86504,2.008843531,23,4.32496745909309,23
9,3.97581749051421,2.90076596372627,5.27780110467248,139511,3.275976465,43,3.8160558880273,43
10,3.53332214634889,2.85536266451248,4.24837177991147,293329,7.074462827,87,3.20425707207851,87
11,1.63540565292174,0,7.85853332632747,390979,9.194972232,460,6.88252990234495,460
1,NaN,NaN,NaN,0,0,1,5.72080287597423,1
2,2.00632006803147,0.047498678515613,7.75592604898205,2454,0.086461151,0,1.30371844628102,0
3,3.53762543493074,0.482599908001455,10.1352951395083,4985,0.082641743,1,8.23566360519695,1
4,2.75080044509864,0.357705862038893,7.82887080501761,5797,0.121497923,1,5.18873844328344,1
5,7.22119073787408,3.37130408208092,12.8885858978244,35081,0.539425054,8,8.23711190195688,8
6,2.6884829063855,1.28154189972778,4.77330019714768,30434,0.584272979,8,1.92678423293658,8
7,4.39462005175562,0,20.083833986906,921250,17.898599291,215,17.1941412951477,215
8,NaN,0,0,0,0,752,7.03573983287163,752
9,NaN,0,0,0,0,96,0.301768808381541,96
10,NaN,0,0,0,0,2386,4.72170449955986,2386
11,NaN,0,0,0,0,17898,11.1325196196519,17898
1,NaN,NaN,NaN,0,0,1,0.782012149320968,1
2,3.8293038359547,0.491227218086761,10.6872489265893,4824,0.109068816,1,2.42459548856569,1
3,7.63169551359973,3.12623830774014,14.2028793322445,31603,0.459947668,7,8.51018775234714,7
4,1.10971000933407,0.209352520856948,2.74619099314284,17270,0.268523665,2,1.35803870117209,2
5,6.76494864427104,4.45240194565115,9.57571253816776,116726,1.89502615,31,6.01372068255063,31
6,0.794141874083849,0.37034549242048,1.4282688048578,70947,1.214356967,8,0.560142255668875,8
7,0.149902236472103,0.0169433662588404,0.399456425608651,69476,1.664249104,1,0.0900139350337743,1
8,0.106795483455846,0.00273777951998272,0.369954588267321,46650,1.293389648,0,0.0516621892140305,0
9,1.40199384887927,0.618116158018834,2.47138529417383,37874,0.922295443,7,1.21820475511874,7
10,3.26387423364444,1.91501966253487,4.86338117237083,60701,1.724268885,17,2.54777453713102,17
11,3.56033174741917,2.39460208668142,4.8803839300131,110591,2.724013991,34,3.14343602492024,34
1,NaN,NaN,NaN,0,0,1,0.0154527116726273,1
2,2.02233485211914,0.0532268850310509,7.52441490983662,2483,0.08566642,0,1.64197575368384,0
3,1.91114869697818,0.0431862616751811,7.71219626338272,2457,0.06871102,0,1.04524065348389,0
4,2.79688353834363,0.0884767681198438,9.43754152090717,1929,0.04798562,0,2.70407449439508,0
5,3.5830746576702,0.112720671881264,13.6963753998665,1461,0.051946574,0,3.27006006884523,0
6,4.25390883659362,0.144930385087184,15.6956367129236,1180,0.041887587,0,0.783636136022262,0
7,4.60224489683243,0.115618546019367,17.2487480507793,1080,0.042689036,0,1.99208573065795,0
8,4.90734144850991,0.112421312233152,17.5748072220603,1027,0.054313698,0,0.0418941881021464,0
9,4.61276621457623,0.146497118642726,16.4389615283553,1010,0.044780127,0,1.85994111225825,0
10,4.93762194444798,0.10470262872236,18.4188217714892,1008,0.050464453,0,3.01126922853483,0
11,4.76419992191687,0.0841745650545834,17.4546244252045,1002,0.036854539,0,1.63703284829295,0
1,NaN,NaN,NaN,0,0,1,0.0334173397411452,1
2,6.6879435803503,1.80487515042238,15.3498184915286,14049,0.217460912,3,6.51128796061361,3
3,1.52379004943429,0.18471699842853,4.24536843696745,8409,0.148748221,1,2.23933789486993,1
4,1.22737335551677,0.162101081334064,3.27025443897438,9395,0.147395744,1,0.58709508209894,1
5,4.31520755890148,1.91441166761716,7.6536541907002,26046,0.44689775,7,2.66115946877033,7
6,6.52582559929216,4.26910364039928,9.21073573049534,96520,1.70269252,26,5.0671226484718,26
7,2.69402192439479,1.8684328114942,3.75177702812503,107995,2.354011993,30,2.71484383493056,30
8,1.23159183394796,0.780348830567534,1.79210036209111,133005,2.928399433,23,1.05407785865224,23
9,0.0444219859691012,0.000850898393238041,0.161713707926215,113774,2.825512745,0,0.0288318663152203,0
10,0.512970459386555,0,17.3989076718856,490808,11.999178033,762,16.0013477189035,762
11,NaN,0,0,0,0,417,1.61544054352689,417
1,NaN,NaN,NaN,0,0,1,4.94304172512402,1
2,2.11234453671737,0.0595256283186361,7.85272961652063,2437,0.145936799,0,0.907878263790594,0
3,3.61216603804804,0.412186193300557,10.0144200504994,5219,0.084757839,1,0.969676681068073,1
4,2.81269461139321,0.342356240284999,7.98848957146982,5731,0.097615213,1,6.92435048203292,1
5,3.99895245955188,1.13002004114326,8.73015789305061,12016,0.531399582,3,4.08122269042491,3
6,1.21053667066858,0.138333318749015,3.55869142838741,9640,0.166101303,1,1.17241860122009,1
7,2.11114018261395,0.633418948776618,4.46673945373136,15119,0.333719623,3,1.84148655080256,3
8,1.40321969062054,0.310477681371994,3.25903301510831,13640,0.310274617,2,0.605503641988408,2
9,4.27596304631112,2.17646024797306,7.04821153100264,38232,0.921528936,11,4.36939690039486,11
10,5.07134213280717,3.40039025765837,7.22905089386673,100510,2.606966426,30,3.35787189098671,30
11,7.03965428037685,5.79304872575501,8.33299677766772,475001,11.620315444,125,6.38447434169802,125
1,NaN,NaN,NaN,0,0,1,3.50692258170393,1
2,2.04530613029611,0.0578635713333764,7.81360473207087,2449,0.085292993,0,2.34930746835982,0
3,1.92773841474779,0.0502797799623164,7.28971872673016,2552,0.068267991,0,2.54754892226064,0
4,2.49310997438292,0.0813578771160122,8.72781980944422,1856,0.049054033,0,3.35758507567125,0
5,3.6903892054619,0.0950301213319462,14.0011102842821,1472,0.043577965,0,1.52921923540258,0
6,4.19882736593299,0.0926599806642734,16.0309643511259,1188,0.051156028,0,1.86845891224228,0
7,4.37103362070489,0.144811355177456,15.382965376717,1071,0.043061805,0,2.59484360697548,0
8,4.69283884315976,0.120290375781537,17.4270187062344,1027,0.055794868,0,0.95690266592726,0
9,5.09403557630067,0.103248622566159,18.5443419599608,1021,0.046350328,0,1.58116110436817,0
10,5.14707663095473,0.177921749868921,18.4386274947464,1006,0.041559467,0,3.6958111423012,0
11,5.14497388652537,0.105467488217906,18.9814841827708,1002,0.046364224,0,0.477198765569247,0
1,NaN,NaN,NaN,0,0,3,7.91011716221665,3
2,4.09593486507072,1.25354456718268,8.47857278980288,14859,0.248443974,4,7.93540326160435,4
3,0.861533168348553,0.106889378603944,2.51464593251752,12381,0.173915229,1,1.34128843654713,1
4,9.7762950797854,6.71559720936791,13.3017454115519,206827,3.574530035,37,10.9213559702739,37
5,3.24151473176584,2.33764197838749,4.30787932273701,148556,2.465911781,43,2.27684147323062,43
6,1.00954198337612,0.66921518706991,1.4273175624605,163675,3.328622641,25,0.891856611684027,25
7,2.92641634440481,0,6.98838008998881,453703,9.096336728,250,5.11477107230468,250
8,NaN,0,0,0,0,71,0.706215600359622,71
9,NaN,0,0,0,0,103,0.82692007179366,103
10,NaN,0,0,0,0,515,3.3284189903468,515
11,NaN,0,0,0,0,217,0.936540622705734,217
1,NaN,NaN,NaN,0,0,1,2.3041409245674,1
2,5.37719156455763,1.05062960990391,13.9426145711256,8849,0.154410063,2,1.98161493444408,2
3,0.934106926858149,0.0232079487527275,3.5890452974484,5087,0.104909499,0,1.39416639437897,0
4,9.1755783777667,4.97060923291149,15.3453676879029,77700,1.145110857,14,5.34443700377394,14
5,1.23416750344171,0.453039198845764,2.39399631614539,32110,0.545336259,5,1.40981631065833,5
6,0.790236864265993,0.254012410412621,1.6372211815509,37810,0.719912805,4,0.581881779973158,4
7,4.99037830847553,3.60004159620588,6.6374376490737,128008,2.234784864,37,3.40293181609851,37
8,3.14672650284525,2.35978614377326,4.05495598384584,174117,4.181165208,52,3.23194093534688,52
9,1.99525244440664,0,11.7329798834981,536320,12.556389129,534,10.0802844649889,534
10,NaN,0,0,0,0,87,0.489668430812605,87
11,NaN,0,0,0,0,534,2.23944064609733,534
1,NaN,NaN,NaN,0,0,1,0.0391045867456861,1
2,2.02721427704852,0.0528444521530331,6.86941308618171,2527,0.145986909,0,3.5439465319406,0
3,1.90337622908796,0.0488987192584864,7.43008349274051,2536,0.055155304,0,0.176669189653777,0
4,2.70414814462048,0.0552930979584586,10.1245223422848,1869,0.048090394,0,2.19153194062209,0
5,3.51336839103846,0.0913039328114204,13.2365287630778,1435,0.044201917,0,3.26970292648899,0
6,7.35413429495672,0.95597525791677,20.6715332642858,12046,0.532730907,1,1.35142896536631,1
7,2.06268682893617,0.0531193039755966,7.62119025600282,2579,0.068738976,0,1.76171372465732,0
8,9.0877752425727,3.4061325015267,17.8094797694993,36092,0.816222308,6,1.28615989087665,6
9,1.82383783264826,0.468510027348893,4.04979703908817,15869,0.425363373,3,0.887168733673674,3
10,1.82147311403857,0.695607408887902,3.74260872849178,24653,0.993224837,5,2.04751587185335,5
11,0.483513585464153,0.057805038906213,1.33505393208043,20246,0.535862286,1,0.299689780332313,1
1,NaN,NaN,NaN,0,0,1,1.43659230907693,1
2,2.08690158109868,0.0704700132154437,7.92489895139517,2476,1.241306079,0,1.87926103522477,0
3,4.97941670585075,1.04730933579616,12.2490991391701,9029,0.165694965,2,3.96922719705824,2
4,1.03049255448211,0.0290430812875536,3.70642430514134,4666,0.070795174,0,0.35872434382478,0
5,5.03625757616741,1.71373168323244,9.55823767361502,19144,0.294635589,5,3.56101068958804,5
6,10.368190776484,6.93937931934386,14.8492942731787,186553,3.209772174,33,7.73642372950878,33
7,1.04803141757308,0.538054746955552,1.6677822996248,68568,1.554677241,11,1.17128526549404,11
8,3.25270260905111,2.4684480544346,4.20797092846971,187884,4.044633197,57,2.4816790936465,57
9,1.90491174021028,1.45897500488301,2.41225295380772,222427,5.243653249,56,1.56744689010539,56
10,1.6358442812945,0,5.70315145552001,299254,7.734463613,272,5.12582284638821,272
11,NaN,0,0,0,0,983,6.35284736565288,983
1,NaN,NaN,NaN,0,0,1,7.1232384832583,1
2,2.20188205397739,0.0626345582231287,8.33706713284022,2543,0.088290125,0,0.349341812111454,0
3,1.8784819379315,0.0764191639798263,7.20320162738123,2559,0.072463075,0,0.774163757681688,0
4,2.64646442154965,0.0575404152401871,10.2322474903913,1881,0.047581857,0,1.51756687305335,0
5,9.59793341550933,2.45397742886767,21.9821551080856,32546,0.514130554,3,3.47393396406586,3
6,0.902803542334191,0.0272101251091536,3.34312899286102,5389,0.134598235,0,0.328142358709755,0
7,1.65022538763058,0.216759312202203,4.69943482544539,7783,0.172668483,1,3.75292318200414,1
8,1.83356817689958,0.218270713988565,5.25160497989508,7178,0.19595189,1,2.34071938152195,1
9,5.59630983730356,2.32186236646412,10.7554570031112,27727,0.632226868,7,3.59497546042791,7
10,1.35980870110076,0.416844965584615,2.95220585685602,19335,0.43277422,3,1.14725109439731,3
11,1.33922861389153,0.447068119292159,2.89131843459926,27062,0.628436948,4,1.71774643117718,4
1,NaN,NaN,NaN,0,0,1,2.6042307958789,1
2,2.08248953487062,0.0597537572096236,8.19640955971238,2511,0.117721988,0,4.71648361833488,0
3,3.60957460108506,0.398093554611631,10.1419262861005,5358,0.087276304,1,1.80795388323407,1
4,2.78318215590046,0.321371846092654,8.41309557715108,5596,0.115875234,1,2.03041934524094,1
5,6.76631429573375,2.99394628274168,12.5929885721973,29962,0.47038292,7,5.86618221414005,7
6,0.721750400951516,0.106976075407421,2.00047736642721,16106,0.311440729,1,0.3150940560655,1
7,0.356567093235087,0.0124268950247572,1.30546751755038,14639,0.306211812,0,0.0504404173817237,0
8,0.472516126422399,0.0116656090949182,1.8192420278854,10220,0.259931574,0,0.222775307124264,0
9,3.73325883109642,1.20236391462818,7.53470651750981,16067,0.381706395,4,3.95960098113606,4
10,3.81410066965488,1.48185582040411,6.86347611689738,26614,0.620097748,7,5.18672320999893,7
11,3.34628420076573,1.75368918408264,5.37609040204812,44689,1.090492979,13,1.70755399639803,13
1,NaN,NaN,NaN,0,0,1,0.86367707683498,1
2,1.98133749086099,0.0669600912977573,7.63730453808993,2392,0.166870258,0,0.188538079480818,0
3,2.00825253727279,0.0471545286145045,7.5228412119852,2576,0.057385377,0,3.43151110518628,0
4,2.6572271745249,0.0700066688746444,9.45760424166476,1950,0.049000276,0,0.43649880373341,0
5,3.40596484802158,0.0980273059857648,13.2466071488079,1500,0.042976575,0,0.955162503502797,0
6,4.12912046541468,0.126386903206978,16.2833098005535,1174,0.041934174,0,0.334823913554886,0
7,4.53354236094013,0.122089306103432,17.3489807861662,1064,0.043895258,0,0.379011641263316,0
8,5.04837736520472,0.129083432085175,18.6107489703229,1025,0.04453186,0,0.571766475818325,0
9,4.78342632844537,0.131818817699777,17.2953024176506,1013,0.352549772,0,1.03262083492969,0
10,4.77002464741394,0.114352328360508,16.4457225819489,1006,0.047883529,0,7.37287780247612,0
11,5.07259678299728,0.135945467843331,19.0327957593623,1003,0.047009253,0,4.36272537474253,0
1,NaN,NaN,NaN,0,0,1,0.580458005733139,1
2,7.89703471202006,2.56383085259475,16.4635602693935,19926,0.276382542,4,15.2378284458513,4
3,1.76379011394815,0.351068066616682,4.24838337170038,11661,0.186106,2,0.83310868452148,2
4,1.66815781948352,0.475497407262655,3.5969114707557,17268,0.253325548,3,1.00187814317283,3
5,5.73585937672893,3.47465447071446,8.72579677626022,64900,1.102188368,19,4.31105165536482,19
6,1.52265800009789,0.766674598991633,2.48775846513697,55617,0.946992211,11,1.26902902224992,11
7,0.194224567329313,0.0169757577016299,0.535981585887233,54768,1.035805296,1,0.184700083566384,1
8,5.48768685583929,4.18834201221353,7.00149689196569,210385,4.406360795,60,5.96588217193014,60
9,3.07759717781964,2.41190435543245,3.78618540567956,271174,6.362027673,77,2.95463765582145,77
10,1.53292241193345,0,2.65840278825481,294302,7.734235882,108,2.05559025462291,108
11,NaN,0,0,0,0,154,1.68575350794041,154
1,NaN,NaN,NaN,0,0,1,4.94245894535579,1
2,2.07529255885885,0.0535950404634992,7.60432142472444,2412,0.088402326,0,1.75678418796491,0
3,1.83202625004313,0.0534539971254171,6.28477264723787,2417,0.125387215,0,0.0872011981267309,0
4,6.12918842157458,1.3179603025941,14.6604400351515,10576,0.1594494,2,6.78490875723762,2
5,9.46677173478492,4.51997793735961,16.9580007025158,62946,1.326928933,11,4.93080041273869,11
6,3.90540561305619,2.28327373914169,5.83074757461391,59692,1.130545862,17,3.63403155973901,17
7,0.325968581833732,0.07057076026273,0.804809903730491,47089,0.947970968,2,0.397747156813651,2
8,2.43119224233064,1.59082757895306,3.52171886340519,88439,2.509530622,23,1.94219899173496,23
9,3.584070086557,2.6317760262077,4.62897132189912,174757,4.849950962,51,4.134347406601,51
10,2.61434772894554,2.06066299758198,3.25329143400867,271415,7.265758394,72,2.32992473806944,72
11,1.4003913134238,0,5.93927789948952,280258,6.964762406,309,5.16334754223804,309
1,NaN,NaN,NaN,0,0,1,1.17546866712261,1
2,2.18451347879776,0.0429309484956142,7.63486888753677,2549,0.092941936,0,0.455805356008699,0
3,2.14902737736066,0.0550702535475939,7.73279391674969,2411,0.055807958,0,0.330514004819718,0
4,8.63280174164891,2.8514213548865,19.3012459343016,27543,0.448457819,4,3.9745188013428,4
5,2.00641918621045,0.417499051590819,4.83775745110508,10943,0.175753408,2,2.67720327211978,2
6,15.0555593738955,11.1590237641156,19.5259264598439,724165,13.817198463,62,15.2782611309607,62
7,0.671366221205927,0,14.3714454200785,232390,4.583803575,477,12.5600544563649,477
8,NaN,0,0,0,0,781,3.90839802947765,781
9,NaN,0,0,0,0,405,0.923201210163333,405
10,NaN,0,0,0,0,842,1.43446168295258,842
11,NaN,0,0,0,0,351,0.497050236010541,351
1,NaN,NaN,NaN,0,0,1,2.03458911673919,1
2,2.10048397695723,0.0515483208790025,7.3045619431338,2317,0.094820946,0,4.27485400293437,0
3,2.02108054412979,0.0849304929261359,6.91814453345004,2628,0.05989727,0,1.81853170876207,0
4,4.82088372033259,0.68641043867531,14.1876498787012,5283,0.549367975,1,4.75100914208584,1
5,1.76230068001278,0.0370815801204527,6.69806353172457,2820,0.063200786,0,1.25001724319513,0
6,10.8891514870748,5.14438700759653,19.2374774786053,72100,1.304533927,9,7.51276984287565,9
7,0.346021853996765,0.00681571781653483,1.22832404765495,14768,0.318290077,0,0.0429221546783354,0
8,1.23566214763816,0.316639657497698,2.73154313265523,20696,0.768853387,3,1.47167388988526,3
9,1.59565658735534,0.49574539637503,3.42389104308368,22332,0.596749815,4,0.689639940124785,4
10,2.00053651079458,0.744181149540001,3.80804932609863,29280,0.740054957,6,1.39076285406564,6
11,1.35833263101765,0.486567430440442,2.67385063869589,29040,1.092053409,5,1.87770533727558,5
1,NaN,NaN,NaN,0,0,1,2.00172738696319,1
2,2.25872241734602,0.065089083590558,8.31306249563158,2496,0.1043464,0,2.7703561228276,0
3,3.57448205987542,0.417184213934214,10.1303508595304,5126,0.082921037,1,1.95600183762929,1
4,4.84858111885448,1.24461281586117,10.5878333827242,12430,0.194069735,3,1.51063431506877,3
5,5.09734874352581,2.25461327194245,9.59888760771267,30396,0.514731498,8,3.19344492501325,8
6,2.02760283660615,0.916423524459658,3.6506680951299,29951,0.590985293,7,1.44562753494435,7
7,11.3122015216987,9.08605468165237,13.6207516655543,664366,12.898306032,105,9.4117795778254,105
8,0.734355088804269,0.479259391206629,1.04108405149856,193972,4.446785692,24,0.590427941922567,24
9,0.280304172002076,0,5.23021616427762,61264,1.516490832,298,5.00129522340087,298
10,NaN,0,0,0,0,80,0.546100418455929,80
11,NaN,0,0,0,0,1099,5.48327765965018,1099
1,NaN,NaN,NaN,0,0,1,2.00979204570036,1
2,2.03919691451211,0.0645367935988665,7.13425452679004,2519,0.174503244,0,0.0889728426875554,0
3,2.04307078423717,0.0403955952064528,7.34021105407703,2549,0.055240703,0,3.58860069161285,0
4,2.49527404726982,0.105419535512929,8.90970680565107,1846,0.048286134,0,2.80252378122825,0
5,7.62270230035811,0,33.284680365109,993087,17.032889439,19,15.8990788141989,19
6,NaN,0,0,0,0,6,1.8792489818612,6
7,NaN,0,0,0,0,7,1.07328036896739,7
8,NaN,0,0,0,0,180,9.88843578312349,180
9,NaN,0,0,0,0,5,0.0718136766062917,5
10,NaN,0,0,0,0,648,6.24158180144792,648
11,NaN,0,0,0,0,416,1.57152212350425,416
1,NaN,NaN,NaN,0,0,1,6.8604896452941,1
2,3.67958611170998,0.431565069429581,10.1419262861951,4899,1.382487773,1,3.83597690435665,1
3,3.43106834893059,0.77909075690126,8.18055790953314,8936,0.127538592,2,1.8595339041387,2
4,1.53661960617219,0.178034451230824,4.2190332515853,8611,0.131090273,1,0.883646013929559,1
5,3.13367516325525,0.938302494815383,6.34898249415332,16435,0.618242683,4,3.22461664855547,4
6,5.2576952275329,2.91196021928252,8.32966383266249,49644,0.960575508,14,4.71143081976718,14
7,9.65484870038675,7.48127568498756,11.9830066865293,435964,8.369598865,87,9.61399481129794,87
8,3.90799960856647,0,6.09255838100307,475512,10.816351889,202,4.4399861613957,202
9,NaN,0,0,0,0,39,0.300042025451274,39
10,NaN,0,0,0,0,76,0.766580193734363,76
11,NaN,0,0,0,0,2234,11.4739300674817,2234
1,NaN,NaN,NaN,0,0,1,1.19456884744178,1
2,2.13061566679573,0.0608466758651446,8.05075597409863,2526,0.198362965,0,4.42421982213859,0
3,1.88453158493326,0.0371760045930827,6.70962685117251,2610,0.055355006,0,0.838948165621427,0
4,4.59383976317477,0.556499214233757,13.0965124942428,5519,0.094861908,1,0.583089268508782,1
5,1.6601262991696,0.0351515691926177,6.15091772720215,2832,0.062248249,0,2.71493001787127,0
6,3.34656946575111,0.376736103423106,8.92891713431404,4974,0.388644923,1,0.343947827106745,1
7,1.49600720918819,0.0338057144660826,5.51193122265316,3444,0.08233853,0,0.175833001251136,0
8,1.68148223248694,0.0545686799354058,7.15317777863597,2981,0.108782008,0,1.24366704352121,0
9,9.30291932197598,3.37934635389457,18.9489260943999,35049,0.839584499,5,12.8856017767429,5
10,3.53470759416587,1.40945392685929,6.74218458145717,21413,0.547993021,6,3.07685038949515,6
11,1.09487346829885,0.301999174825645,2.30984224686236,22981,0.863231762,3,1.28747309116089,3
1,NaN,NaN,NaN,0,0,1,3.2057853671079,1
2,1.96998457606138,0.045645352904353,7.49983180313994,2489,0.153127424,0,0.509117378830887,0
3,3.53187815074711,0.46747867549398,9.82465413041114,5258,0.086657199,1,0.467692393879203,1
4,1.44832255898951,0.0602798518785178,5.09503631900782,3378,0.067972195,0,0.225840171116596,0
5,5.33309260019252,1.32991545451051,11.7760950370274,12724,0.502036773,3,3.02158246779614,3
6,1.51421733934943,0.207027102514405,4.12970381869439,8710,0.23883966,1,1.57912376393141,1
7,3.38147052000108,1.21357978489784,6.74927233345027,19339,0.407356283,5,4.46974416238755,5
8,4.59075596871126,0,23.9049546820807,948103,20.874340853,138,23.6090852489622,138
9,NaN,0,0,0,0,336,5.92946900525823,336
10,NaN,0,0,0,0,68,0.372612777532269,68
11,NaN,0,0,0,0,5940,14.817803305193,5940
1,NaN,NaN,NaN,0,0,1,1.67870626011155,1
2,1.99376396012132,0.0541474286317765,7.22279330089024,2365,0.151898554,0,1.14913196032723,0
3,8.31700918244609,3.23162883990031,16.9502488632379,28300,0.359363301,5,11.6530373344108,5
4,1.12616807845749,0.12769904354066,3.17305132760664,10582,0.494131152,1,1.505043337399,1
5,4.4701929721335,2.3998665091579,7.59161402188927,37321,0.634648142,11,3.36332788822078,11
6,7.13086071201917,0,18.9231266119451,921433,16.401217256,154,15.1311933459498,154
7,NaN,0,0,0,0,373,5.56933175154343,373
8,NaN,0,0,0,0,1384,5.60884599188873,1384
9,NaN,0,0,0,0,5759,6.80829977472949,5759
10,NaN,0,0,0,0,20767,6.54179849091876,20767
11,NaN,0,0,0,0,39011,3.8024274299946,39011
1,NaN,NaN,NaN,0,0,2,1.63062764267985,2
2,1.29015257635534,0.0274365519074875,4.72568991692445,3928,0.118979211,0,1.34492015443769,0
3,1.18514302950005,0.0508762954006685,4.37186515550392,4127,0.072059197,0,1.304132529006,0
4,1.8759347228686,0.042418950056338,6.80806906736295,2929,0.083868007,0,0.273985362692659,0
5,7.76194415520774,1.92081373706146,18.2092936296823,18273,0.288288231,3,6.29486848197921,3
6,3.96305052703394,1.28617080492809,8.3768689178097,14194,0.215688566,4,2.36972237224025,4
7,2.00527723399581,0.650843973358803,4.17420699441429,18901,0.38795447,4,1.07533412055406,4
8,11.6381155200465,8.65103944364118,15.1714515295414,434695,9.556476863,64,14.7886036934475,64
9,4.33472479086116,3.52814543639301,5.25857772473404,331891,8.92714077,104,3.10473138628059,104
10,0.852399040429521,0,4.92930207368472,171063,5.334575301,296,3.88480291122049,296
11,NaN,0,0,0,0,760,4.09410879766918,760
1,NaN,NaN,NaN,0,0,2,10.6120208879016,2
2,1.27194233319543,0.0281716416652303,4.89650879338102,3816,0.242208603,0,4.75278723223243,0
3,2.30276994238503,0.217253978289911,6.22544307486851,6165,0.099799413,1,4.40651928763265,1
4,3.17546065796409,0.703213541678722,7.82530264305102,8621,0.142853653,2,1.91859219501249,2
5,3.37608944873819,0.96194801895221,7.25678220738296,15942,0.575658286,4,2.02432855024162,4
6,2.77525310855741,1.11174597480586,5.08955479957671,22804,0.47066734,6,3.31357158687801,6
7,1.74219836742322,0.631301075588173,3.18619755975667,29386,0.701780059,6,2.43821424537561,6
8,1.5585645062894,0.694480721671774,2.79999222965873,36716,1.164238201,7,1.78194861501881,7
9,3.1801757681474,1.94728516439884,4.61543501187259,75297,1.858785582,21,2.48278423244628,21
10,0.0935888507121968,0.00255790773969377,0.356122144849157,52651,1.414728002,0,0.0749933027846896,0
11,1.26164507396436,0.644582302586656,2.08679331517917,67599,2.068585619,11,0.974905923456264,11
1,NaN,NaN,NaN,0,0,1,0.611222560290398,1
2,2.06413111844601,0.0521484233367433,7.94589241139093,2435,0.086881328,0,1.03472488325874,0
3,2.04503944593551,0.043531954635977,7.59703538788967,2555,0.072689414,0,0.30382982392164,0
4,2.66157803129583,0.076302237788346,9.66810759111706,1949,0.04980402,0,0.912062377562471,0
5,6.05722388616318,0.774703943382463,16.3266289812429,6646,0.122439563,1,6.23221471986628,1
6,3.61813029240892,0.459570057309035,10.4639146198379,5249,0.105483284,1,0.237594222784844,1
7,3.30941201238439,0.685541598637656,8.01202221441613,8085,0.190871068,2,2.44630119983439,2
8,6.51963502409187,3.22172744361598,10.7857472146008,37980,0.913531032,10,4.54449368411917,10
9,3.10871421137754,1.74359008655723,5.05744515772607,45982,1.174228204,13,3.89902884411605,13
10,1.48654551246188,0.749570676038149,2.40498626218118,58033,1.777748903,11,2.18402333633975,11
11,7.76028650763501,6.27730522460946,9.39556879195529,457703,11.143604716,111,6.22753664251141,111
1,NaN,NaN,NaN,0,0,1,0.9452389902317,1
2,3.87338557693812,0.486084155442431,11.6148620377792,4921,0.111282002,1,5.2616229000076,1
3,2.29967199784955,0.306246404476541,6.67708616647193,6066,0.097491411,1,7.14342281605375,1
4,4.27275631839266,1.48012041757353,8.80538141480574,15283,0.252564189,4,1.46794764472531,4
5,0.514800616358403,0.0125857048877711,1.85917410971619,9528,0.210490845,0,0.739614043392488,0
6,1.08388148697166,0.152345526477668,2.98818946169933,10511,0.188134933,1,0.238034400293778,1
7,0.712882902522603,0.0170947570113019,2.54964010121394,7102,0.189695712,0,0.091921171187792,0
8,1.11683124582249,0.0219823053645533,3.88019161631978,4772,0.116855696,0,0.496770816529056,0
9,4.45049310601159,0.843195898634829,10.6874857192235,8802,0.247912308,2,1.96672394541469,2
10,1.01264893937874,0.0194769729068354,3.93589999843332,4812,0.155597144,0,0.988191658028968,0
11,1.14444517001725,0.0317596606938672,4.72342352982127,4472,0.08996988,0,0.194394153244094,0
1,NaN,NaN,NaN,0,0,1,2.13118541423179,1
2,5.40142306274961,1.18410169218074,14.0435451387032,8444,0.170282302,2,9.42895113507717,2
3,6.94631280926462,3.24100839514458,12.0708945315523,36426,0.510134147,9,6.47741157117205,9
4,6.05411598158663,3.90070419080828,8.56604070748184,96759,1.540668314,27,8.57851977371892,27
5,2.19992388299405,1.4199150476368,3.12445750765452,105747,2.14114672,26,2.46369350637447,26
6,5.00692402509852,4.13633877286816,6.03224610433049,387652,7.084109816,117,3.88619626112191,117
7,1.92790984627824,0,3.41472825220712,364973,7.660504593,166,2.56494922472405,166
8,NaN,0,0,0,0,22,0.228414597004322,22
9,NaN,0,0,0,0,67,0.6262206433549,67
10,NaN,0,0,0,0,762,6.38656509531913,762
11,NaN,0,0,0,0,1459,4.00381792166813,1459
1,NaN,NaN,NaN,0,0,1,2.52313253594589,1
2,2.06791999414047,0.0493092460746883,7.50662670869685,2464,0.086821971,0,2.28017509020131,0
3,1.9105416605566,0.0445480732072892,6.7121637591063,2612,0.056223016,0,0.472327941544725,0
4,2.68062910042526,0.075049920841081,9.99089128151868,1929,0.070227335,0,0.0849876585784936,0
5,3.48859640339411,0.122138478328391,12.9752102573759,1434,0.044007388,0,2.96059334462922,0
6,4.39848001176525,0.170979323244894,17.096131144132,1218,0.042380123,0,7.53957923549785,0
7,9.78311146564757,1.91218751441626,23.7230866570929,76998,1.560279588,2,21.8066700735759,2
8,1.34899780974572,0.0340048841981849,4.7625720835725,3884,0.094593921,0,0.942463019243116,0
