week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
60,2019-06-20,1.0733238524817061,0.9367027991691169,1.214078828936697,1.327717e6,33.433088028,95,214
61,2019-06-27,1.216327250644399,1.06493269149878,1.3737123816575318,1.370103e6,33.41377335,85,242
62,2019-07-04,1.0606411155440945,0.9232575814508334,1.203028876868065,1.4019e6,35.218063494,79,225
63,2019-07-11,1.055568339565414,0.9291800130089978,1.1987600021140898,1.458256e6,35.356952588,94,234
64,2019-07-18,0.9644461317235078,0.8452923185917746,1.1009232514555987,1.469587e6,36.948697951,90,217
65,2019-07-25,0.9367922494367823,0.8087065116149884,1.0704032525191778,1.41389e6,34.398735849,69,209
66,2019-08-01,0.8038754945175679,0.6866948210690216,0.9268201257466662,1.330313e6,33.373979997,73,174
67,2019-08-08,0.9430235875132021,0.8169356356298074,1.0871679898281013,1.313566e6,31.922395885,66,190
68,2019-08-15,1.0202189376626216,0.8825071538830854,1.1606739188920785,1.217916e6,30.764274426,70,197
69,2019-08-22,0.7638953234328102,0.6447126192325012,0.8933786285940334,1.14831e6,28.184350576,63,144
70,2019-08-29,0.6016317574912078,0.48772907070160604,0.7189728637327104,1.053213e6,26.690346477,37,103
71,2019-09-05,0.6735735173660192,0.5437458167966425,0.8210074595391663,890456.0,21.992920297,45,98
72,2019-09-12,0.7856559257734993,0.6416795482525547,0.9428717776673283,751076.0,19.021918543,34,96
73,2019-09-19,0.39918637271656854,0.2928015355476764,0.5276743514685319,601831.0,15.324980343,19,41
74,2019-09-26,0.6058823217040735,0.44118723722305225,0.7754056416688309,457511.0,11.656950698,19,49
75,2019-10-03,0.6716241627292445,0.48469337873353985,0.8840440609172223,379342.0,10.015416588,13,42
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,2,2
2,2018-05-10,1.3875417664825527,0.03414956893006801,4.595071755808528,3902.0,0.113371595,0,0
3,2018-05-17,7.573820596920453,3.252093019801343,13.852835542107329,38108.0,0.689348032,2,8
4,2018-05-24,0.3614847217916191,0.008119649684000665,1.2709215106119118,14565.0,0.436819551,0,0
5,2018-05-31,0.35176906457827833,0.00795965314675571,1.3451917631733796,14911.0,0.477299132,0,0
6,2018-06-07,4.038054622364569,1.8533403694829385,7.093953063535883,29098.0,0.897023582,2,8
7,2018-06-14,0.30968080326116254,0.007937952192917408,1.1164629052319885,16838.0,0.707917972,0,0
8,2018-06-21,1.5597565411073662,0.5484561115019501,3.303541081698185,22214.0,0.699913714,1,4
9,2018-06-28,1.820071350604883,0.6642697827436929,3.5576977737682216,25225.0,0.786840663,3,5
10,2018-07-05,1.0188687812643074,0.2578316499307406,2.1889299300766547,23148.0,0.781919846,1,3
11,2018-07-12,2.397669141601876,1.1338617985866861,4.067555161921666,35079.0,1.04051276,4,9
12,2018-07-19,1.5872254152359044,0.776586597954392,2.7416699141690257,39160.0,1.210792527,4,8
13,2018-07-26,4.162450594829174,2.860234124002768,5.697865204846413,114916.0,3.471186253,14,33
14,2018-08-02,2.9543555818330574,2.1734884667710244,3.919225804798603,171338.0,4.5340659,23,48
15,2018-08-09,3.2876785336332084,2.687673868395613,3.9359479558161845,346051.0,9.242377088,37,103
16,2018-08-16,0.5450604825404515,0.3631040819329427,0.7645567670818182,315269.0,7.978792421,10,28
17,2018-08-23,0.6829951281473087,0.47411390549476634,0.9293151077267761,326864.0,8.827178423,15,37
18,2018-08-30,0.5601071258205954,0.35962532555190957,0.8035726006685406,266148.0,6.736203959,9,26
19,2018-09-06,0.5553098955671014,0.35653539159704223,0.7881024594736677,208239.0,6.039953155,10,20
20,2018-09-13,1.1984533200217324,0.8711064868548412,1.6183647858633707,205660.0,5.344510819,12,36
21,2018-09-20,1.689562441026216,1.2712477454787345,2.170816558650323,257321.0,7.069699215,24,52
22,2018-09-27,1.490227328248653,1.1365974342610816,1.9149106771302784,271819.0,6.869910349,20,56
23,2018-10-04,1.4200582097948544,1.0876248821424424,1.7871809951309945,337115.0,8.971690137,27,65
24,2018-10-11,1.5468673183441344,1.2416242582120454,1.8958088678643081,408423.0,10.514472364,34,85
25,2018-10-18,1.5609143775382996,1.2842871658988855,1.869829686672409,492047.0,12.558074309,44,105
26,2018-10-25,1.4329777427131565,1.1786811079210793,1.7089300637620872,642174.0,16.343109021,37,119
27,2018-11-01,0.7411119751023294,0.586798219601542,0.9203551537178037,599920.0,15.167048919,30,71
28,2018-11-08,0.8211856066427735,0.6480913616743578,1.0149458258382167,548406.0,13.755572576,36,76
29,2018-11-15,1.097500047405093,0.877220730918032,1.3232939902731542,599693.0,15.245587493,35,94
30,2018-11-22,0.984020139546408,0.7994636940974559,1.2084477009668564,553248.0,14.139603361,31,84
31,2018-11-29,1.2224181091832098,1.0126494484320832,1.4615389573196147,598085.0,15.272284957,56,106
32,2018-12-06,1.411186584320472,1.1800187866805392,1.6532284913233135,638910.0,16.150558327,44,132
33,2018-12-13,0.6635776381750826,0.5220627044752166,0.831917328904216,639785.0,16.096973012,22,68
34,2018-12-20,0.7443943224674864,0.5887092234307386,0.9168012329529684,597718.0,15.103631908,30,72
35,2018-12-27,0.8335262652789309,0.6490391756604366,1.0261637981273113,561347.0,14.265639097,28,71
36,2019-01-03,1.2664298492823403,1.0284744436224391,1.5448123965383294,570894.0,14.434522889,37,101
37,2019-01-10,1.2186281636155085,1.0021883796206184,1.4636217562654723,555966.0,14.136847942,36,102
38,2019-01-17,0.8722095333672696,0.693048120316846,1.0810859306759784,579416.0,14.592034061,34,78
39,2019-01-24,1.0766195277434896,0.8808060638145011,1.301098532008142,563893.0,14.346508255,41,96
40,2019-01-31,0.7071688799997993,0.5488812947026607,0.9031142974550098,569798.0,14.402058247,25,62
41,2019-02-07,0.6374743622102962,0.4845102999634005,0.8185157668484785,474803.0,12.30603835,24,50
42,2019-02-14,1.3808845725707017,1.127449425857128,1.6519663072159732,503241.0,12.790153447,31,97
43,2019-02-21,0.9229951305720158,0.7245972092824415,1.1583515236748876,478507.0,12.313825783,29,67
44,2019-02-28,1.0923821287118292,0.8739529973003611,1.346287399960452,522989.0,13.192019572,34,81
45,2019-03-07,1.6368932856808232,1.3577992253761841,1.9300512916073045,588710.0,15.121114716,44,129
46,2019-03-14,2.019476740945133,1.725133460415934,2.314296940362002,835983.0,20.831517055,78,197
47,2019-03-21,1.1225448548929757,0.9535733643208811,1.3115009126233088,912083.0,22.519295962,68,147
48,2019-03-28,1.440485382399602,1.256253515922564,1.6367132219207474,1.116465e6,28.061254168,85,219
49,2019-04-04,1.4617077680348773,1.2928721097222566,1.656325019857468,1.312628e6,31.993995124,107,259
50,2019-04-11,1.2393993167218207,1.1027011101198345,1.3940079600072295,1.380082e6,34.897780535,99,261
51,2019-04-18,1.271216932155554,1.1350095340384463,1.4099752603915212,1.660561e6,40.333313601,125,302
52,2019-04-25,0.9619069085924957,0.8448579963015737,1.0792100226999022,1.656156e6,41.789296835,101,250
53,2019-05-02,1.1435919418102314,1.0265868763089805,1.2713005038861256,1.738198e6,42.294702398,136,308
54,2019-05-09,0.8197763485046365,0.7167414304451996,0.9314409088975067,1.646792e6,41.61238433,94,226
55,2019-05-16,0.7451067141000811,0.6434271793953334,0.8592654021353223,1.550219e6,37.727617954,87,196
56,2019-05-23,0.6845327178802225,0.5775515729525398,0.7910214865765831,1.445389e6,36.292971881,63,160
57,2019-05-30,0.9178493495842583,0.7870545241305064,1.0560997470873223,1.356695e6,33.36918006,77,188
58,2019-06-06,1.0735269229375601,0.9322623309517338,1.2289895574750938,1.293296e6,32.685713045,92,205
59,2019-06-13,0.9564308380649231,0.8242750874345388,1.109941097651771,1.250745e6,30.680500201,74,182
60,2019-06-20,1.332128647740446,1.1742660822873572,1.5092483239604186,1.358912e6,34.418607095,95,257
61,2019-06-27,1.031529972600274,0.9034147512668311,1.1727503918147817,1.306207e6,31.916243699,85,217
62,2019-07-04,0.8721213793446115,0.7498323895046699,0.9989789473623799,1.363482e6,34.443413897,79,189
63,2019-07-11,1.0454936083976782,0.9143481620261472,1.1925221615505137,1.420558e6,34.61187567,94,221
