week,meanRt,lowerRt,upperRt,reportedWeeklyI
2,1.0419851566313747,0.5939012775628169,1.6412879122886976,15.0
1,NaN,NaN,NaN,15.0
2,1.0474174558385128,0.5893320500075118,1.6842961471100972,15.0
1,NaN,NaN,NaN,15.0
2,1.0516460413807553,0.6025424205121559,1.6880394908850467,15.0
1,NaN,NaN,NaN,15.0
2,1.0616550726219223,0.59358561259693,1.7227840648178006,15.0
1,NaN,NaN,NaN,15.0
2,1.0568755140380706,0.5839542642021102,1.725145846706548,15.0
1,NaN,NaN,NaN,15.0
2,1.067211144539575,0.5853552006344529,1.7529367494743169,15.0
1,NaN,NaN,NaN,15.0
2,1.072655782963008,0.5736314162879876,1.796095957493882,15.0
1,NaN,NaN,NaN,15.0
2,1.0783895224104347,0.5808339644799198,1.8324884420129108,15.0
1,NaN,NaN,NaN,15.0
2,1.0790215253921163,0.5676924287112441,1.845334985288554,15.0
1,NaN,NaN,NaN,16.0
2,0.994329375363042,0.6649628005334252,1.3738804275623666,16.0
1,NaN,NaN,NaN,16.0
2,0.9966458728769048,0.657604039714994,1.4024856403690114,16.0
1,NaN,NaN,NaN,16.0
2,1.0039129873818187,0.6505356087138228,1.434366675388692,16.0
1,NaN,NaN,NaN,16.0
2,1.0090033877772262,0.6423904763969356,1.4556408336585818,16.0
1,NaN,NaN,NaN,16.0
2,1.014381791109685,0.6409361590585989,1.4756208664155903,16.0
1,NaN,NaN,NaN,16.0
2,1.0160036186635317,0.6358181565018756,1.4980822948818815,16.0
1,NaN,NaN,NaN,16.0
2,1.02195959653613,0.6293493469392243,1.5293095682213376,16.0
1,NaN,NaN,NaN,16.0
2,1.029599572263305,0.6242499223704763,1.5411958479601953,16.0
1,NaN,NaN,NaN,16.0
2,1.0331315107977412,0.6214706743872479,1.5643069850999893,16.0
1,NaN,NaN,NaN,16.0
2,1.039846805557453,0.6079318382976171,1.6098276038498318,16.0
1,NaN,NaN,NaN,16.0
2,1.0358303638210353,0.6022756080803604,1.6088877513620932,16.0
1,NaN,NaN,NaN,16.0
2,1.0432672680021433,0.6082998368470351,1.6416251173554974,16.0
1,NaN,NaN,NaN,16.0
2,1.0514101968118417,0.6069561490115045,1.6558888506377434,16.0
1,NaN,NaN,NaN,16.0
2,1.0501051429207497,0.5947630973567046,1.6780801527194023,16.0
1,NaN,NaN,NaN,16.0
2,1.0584728287126286,0.5970924558740442,1.7195268299602975,16.0
1,NaN,NaN,NaN,16.0
2,1.0621719510477696,0.5852997008873752,1.7227161563529796,16.0
1,NaN,NaN,NaN,16.0
2,1.0683448860701044,0.5952726439675639,1.753485764565922,16.0
1,NaN,NaN,NaN,16.0
2,1.0749160843419583,0.59490165068268,1.7601043601089097,16.0
1,NaN,NaN,NaN,16.0
2,1.0772312041034426,0.573369199598329,1.8087497100643515,16.0
1,NaN,NaN,NaN,17.0
2,0.9914246516359615,0.6746588040290353,1.3694901660579308,17.0
1,NaN,NaN,NaN,17.0
2,0.9978043036070692,0.6654500062605244,1.3866288058351248,17.0
1,NaN,NaN,NaN,17.0
2,1.0042006211192496,0.6599972187926654,1.418998547016631,17.0
1,NaN,NaN,NaN,17.0
2,1.005872022790882,0.652684660960548,1.4302329161425495,17.0
1,NaN,NaN,NaN,17.0
2,1.015321661879385,0.6499585345297388,1.4692644076456831,17.0
1,NaN,NaN,NaN,17.0
2,1.015543514394778,0.6470475100281564,1.4776249297164656,17.0
1,NaN,NaN,NaN,17.0
2,1.0162470724650383,0.6379128242854998,1.4966715158857045,17.0
1,NaN,NaN,NaN,17.0
2,1.0226631264291646,0.6278397996390127,1.5235557373842874,17.0
1,NaN,NaN,NaN,17.0
2,1.0290760638243435,0.6285091426598989,1.5428031443446915,17.0
1,NaN,NaN,NaN,17.0
2,1.0324844542112053,0.6206311702736853,1.5708871771233703,17.0
1,NaN,NaN,NaN,17.0
2,1.0379351877630922,0.6275439258545442,1.606216184729428,17.0
1,NaN,NaN,NaN,17.0
2,1.0422202032390293,0.6104945735774499,1.6106472160626337,17.0
1,NaN,NaN,NaN,17.0
2,1.044535387066863,0.6136927657024345,1.6348456631835036,17.0
1,NaN,NaN,NaN,17.0
2,1.0515573413006203,0.6096842103380754,1.66537605814105,17.0
1,NaN,NaN,NaN,17.0
2,1.0518850157638138,0.6006195607402083,1.6888135201108079,17.0
1,NaN,NaN,NaN,17.0
2,1.0537270714773084,0.594390522066924,1.717483483134692,17.0
1,NaN,NaN,NaN,17.0
2,1.0569918931758746,0.5972303808058507,1.7082048151949045,17.0
1,NaN,NaN,NaN,17.0
2,1.0785394005112905,0.6046672469601888,1.7486837830885644,17.0
1,NaN,NaN,NaN,17.0
2,1.075460121193782,0.5965987139534101,1.7736016844828426,17.0
1,NaN,NaN,NaN,18.0
2,0.9953251215627184,0.681493991417871,1.3561545070033847,18.0
1,NaN,NaN,NaN,18.0
2,1.0001539196379596,0.6733359204191686,1.3806877454406652,18.0
1,NaN,NaN,NaN,18.0
2,0.9995174240794829,0.6669487609429959,1.4029905812566947,18.0
1,NaN,NaN,NaN,18.0
2,1.0053789999995295,0.6618877159153609,1.4308175117613577,18.0
1,NaN,NaN,NaN,18.0
2,1.0116194237168477,0.6579679939219135,1.4433969267256421,18.0
1,NaN,NaN,NaN,18.0
2,1.0148340600752652,0.6537436938658766,1.4578797342223968,18.0
1,NaN,NaN,NaN,18.0
2,1.0181123127341196,0.6489743490346106,1.48618511003651,18.0
1,NaN,NaN,NaN,18.0
2,1.0253477522871812,0.6400540784152007,1.5159440621337394,18.0
1,NaN,NaN,NaN,18.0
2,1.0230701920572352,0.629828829115582,1.5315049391499347,18.0
1,NaN,NaN,NaN,18.0
2,1.0311815120474106,0.6286860326510585,1.5615863476580363,18.0
1,NaN,NaN,NaN,18.0
2,1.040518862850497,0.625987405015393,1.5692529143816925,18.0
1,NaN,NaN,NaN,18.0
2,1.0412059669192248,0.6308509175053899,1.585801783351566,18.0
1,NaN,NaN,NaN,18.0
2,1.0468151400354346,0.6201152371738798,1.617996320488328,18.0
1,NaN,NaN,NaN,18.0
2,1.0471616962888015,0.6196102092501321,1.6390356212801214,18.0
1,NaN,NaN,NaN,18.0
2,1.0517791810936896,0.6111444216788832,1.648396730451476,18.0
1,NaN,NaN,NaN,18.0
2,1.0554902628287064,0.6140696356740444,1.6837002305502762,18.0
1,NaN,NaN,NaN,18.0
2,1.0568157526150619,0.6072261352442951,1.673769617206906,18.0
1,NaN,NaN,NaN,18.0
2,1.0601476563191494,0.6015095287950692,1.7032419413773954,18.0
1,NaN,NaN,NaN,18.0
2,1.0697317047973993,0.595913164391898,1.732577348074564,18.0
1,NaN,NaN,NaN,19.0
2,0.9975405968121229,0.6962306485824077,1.3502588202659425,19.0
1,NaN,NaN,NaN,19.0
2,0.9983341528593791,0.6831198593081627,1.3681943593003651,19.0
1,NaN,NaN,NaN,19.0
2,1.001340680509341,0.6765363746941642,1.3818313719836375,19.0
1,NaN,NaN,NaN,19.0
2,1.0037839883949518,0.6701117403023217,1.3971606275826918,19.0
1,NaN,NaN,NaN,19.0
2,1.010307750392298,0.6633718870838751,1.4351739687593354,19.0
1,NaN,NaN,NaN,19.0
2,1.0110170631737454,0.6544677491440509,1.4473226377546344,19.0
1,NaN,NaN,NaN,19.0
2,1.0215740568226057,0.6620313642560738,1.4718987808526853,19.0
1,NaN,NaN,NaN,19.0
2,1.0256777560612524,0.6449207678249719,1.5052233612451507,19.0
1,NaN,NaN,NaN,19.0
2,1.0258004050119416,0.6467872987078066,1.5024848635606725,19.0
1,NaN,NaN,NaN,19.0
2,1.0308315318297905,0.6426110266330267,1.5336583055883988,19.0
1,NaN,NaN,NaN,19.0
2,1.0356607685470511,0.639716164639847,1.5462648497379272,19.0
1,NaN,NaN,NaN,19.0
2,1.0424084606782233,0.6342135827689506,1.5661552249457742,19.0
1,NaN,NaN,NaN,19.0
2,1.0402633223529982,0.6335678693047977,1.592379632262694,19.0
1,NaN,NaN,NaN,19.0
2,1.0392890578742309,0.6226146680603363,1.6118996933822862,19.0
1,NaN,NaN,NaN,19.0
2,1.0496404142328417,0.6207458290597142,1.6468182927380233,19.0
1,NaN,NaN,NaN,19.0
2,1.0558292030358947,0.6254719901357378,1.6734936124719393,19.0
1,NaN,NaN,NaN,19.0
2,1.0591322049596235,0.6199677766159719,1.655925201605811,19.0
1,NaN,NaN,NaN,19.0
2,1.058663153978456,0.6150158006725569,1.677353220352775,19.0
1,NaN,NaN,NaN,19.0
2,1.066646977172535,0.6110904130047246,1.7041623694689003,19.0
1,NaN,NaN,NaN,20.0
2,0.9940466006531742,0.6976834849639324,1.3333949232438937,20.0
1,NaN,NaN,NaN,20.0
2,1.0003950959113304,0.6937352979704247,1.3587175877702762,20.0
1,NaN,NaN,NaN,20.0
2,1.0025384743309134,0.683144790122311,1.3827235309740025,20.0
1,NaN,NaN,NaN,20.0
2,1.0069450308793004,0.6796281765512391,1.3966826356630864,20.0
1,NaN,NaN,NaN,20.0
2,1.0099834790322668,0.6734796641760565,1.4203774373648035,20.0
1,NaN,NaN,NaN,20.0
2,1.0168207180495694,0.6707578459269423,1.4530394886618894,20.0
1,NaN,NaN,NaN,20.0
2,1.019305029663216,0.6687490664888451,1.456034729315399,20.0
1,NaN,NaN,NaN,20.0
2,1.0187071960701235,0.6522031110248419,1.49099905172407,20.0
1,NaN,NaN,NaN,20.0
2,1.0254591837568303,0.6504853341440253,1.496854418612197,20.0
1,NaN,NaN,NaN,20.0
2,1.0272406170323753,0.6503322438563465,1.5162961965906647,20.0
1,NaN,NaN,NaN,20.0
2,1.0312596330877557,0.6458362597344719,1.5404514409062655,20.0
1,NaN,NaN,NaN,20.0
2,1.0353755048378277,0.6338630222990631,1.5507018901388891,20.0
1,NaN,NaN,NaN,20.0
2,1.042002652793971,0.6477798651422222,1.5696845974211042,20.0
1,NaN,NaN,NaN,20.0
2,1.0462768706326402,0.6343962697853445,1.5917875532532082,20.0
1,NaN,NaN,NaN,20.0
2,1.0497291885454503,0.6326392025991489,1.626315350895601,20.0
1,NaN,NaN,NaN,20.0
2,1.0511249706130672,0.6208128822332203,1.6253416895298287,20.0
1,NaN,NaN,NaN,20.0
2,1.0531894042929184,0.6218754856211419,1.646052407507526,20.0
1,NaN,NaN,NaN,20.0
2,1.05478960895628,0.6259437938161599,1.662686773667609,20.0
1,NaN,NaN,NaN,20.0
2,1.0572921826220263,0.6049100880408573,1.676952532228571,20.0
1,NaN,NaN,NaN,21.0
2,0.9958071362776998,0.7005651492519946,1.3345605048445028,21.0
1,NaN,NaN,NaN,21.0
2,1.0010787882192929,0.7003099663379924,1.3514005554405506,21.0
1,NaN,NaN,NaN,21.0
2,1.0022448514452633,0.6961984596988595,1.3762221102769727,21.0
1,NaN,NaN,NaN,21.0
2,1.0067868817512424,0.6880650352434327,1.3961921947552656,21.0
1,NaN,NaN,NaN,21.0
2,1.009778212942179,0.6805274448919436,1.4051392655100354,21.0
1,NaN,NaN,NaN,21.0
2,1.012935792496444,0.6705162841485123,1.4335971271411863,21.0
1,NaN,NaN,NaN,21.0
2,1.0199042963775502,0.6715943196020264,1.4470217163162835,21.0
1,NaN,NaN,NaN,21.0
2,1.0205140766001348,0.6638976809998121,1.4623897065585945,21.0
1,NaN,NaN,NaN,21.0
2,1.025763732606273,0.6639111085630376,1.4870520580032434,21.0
1,NaN,NaN,NaN,21.0
2,1.0256311862817027,0.6536075571628136,1.500537098443009,21.0
1,NaN,NaN,NaN,21.0
2,1.0327627437140863,0.6502412653453381,1.5141181001867887,21.0
1,NaN,NaN,NaN,21.0
2,1.0299011441280757,0.6436430010878315,1.524574856258777,21.0
1,NaN,NaN,NaN,21.0
2,1.0337818857165302,0.6440898601121794,1.5646712970042524,21.0
1,NaN,NaN,NaN,21.0
2,1.041006965633861,0.6417116861596207,1.5635361777074739,21.0
1,NaN,NaN,NaN,21.0
2,1.0423900290449775,0.6374128466518069,1.5775598149178605,21.0
1,NaN,NaN,NaN,21.0
2,1.0536174099618243,0.6400774914879266,1.611359422784201,21.0
1,NaN,NaN,NaN,21.0
2,1.0548378409898893,0.6284920951485355,1.6389700122570592,21.0
1,NaN,NaN,NaN,21.0
2,1.0556551750565557,0.635859526003924,1.6467601230706705,21.0
1,NaN,NaN,NaN,21.0
2,1.0686241368073133,0.6288739799942545,1.6724747952523553,21.0
1,NaN,NaN,NaN,22.0
2,0.9974560938696655,0.7121471481404295,1.3255657144952135,22.0
1,NaN,NaN,NaN,22.0
2,0.9953063564494224,0.7016169407228913,1.339921363548985,22.0
1,NaN,NaN,NaN,22.0
2,0.9999867009567405,0.6962578979347063,1.3558010719411033,22.0
1,NaN,NaN,NaN,22.0
2,1.0082207411208184,0.6941511856270425,1.3870881657541465,22.0
1,NaN,NaN,NaN,22.0
2,1.0083288080292774,0.6861369735161982,1.402481588968278,22.0
1,NaN,NaN,NaN,22.0
2,1.0153615521191073,0.6839525601839795,1.4190780849188076,22.0
1,NaN,NaN,NaN,22.0
2,1.0174526379468354,0.6744539374213657,1.4396622339952134,22.0
1,NaN,NaN,NaN,22.0
2,1.0161693366337072,0.671407170304502,1.4395132927310978,22.0
1,NaN,NaN,NaN,22.0
2,1.0199974593524899,0.6655310757207633,1.4489869061978566,22.0
1,NaN,NaN,NaN,22.0
2,1.0262194484690064,0.6662620993739771,1.498338410368135,22.0
1,NaN,NaN,NaN,22.0
2,1.0262317157531033,0.6537075737872666,1.4998138616057584,22.0
1,NaN,NaN,NaN,22.0
2,1.030048113482468,0.654067618557994,1.5306114519088068,22.0
1,NaN,NaN,NaN,22.0
2,1.034635489665314,0.6534784966087183,1.5446807645298501,22.0
1,NaN,NaN,NaN,22.0
2,1.0396856334670599,0.651477166509697,1.5579321531370587,22.0
1,NaN,NaN,NaN,22.0
2,1.043046638263482,0.6451577983765887,1.5736525037996083,22.0
1,NaN,NaN,NaN,22.0
2,1.046664435769523,0.6482869948553334,1.5887069983004054,22.0
1,NaN,NaN,NaN,22.0
2,1.046738424565032,0.6233524169584606,1.5863976911263826,22.0
1,NaN,NaN,NaN,22.0
2,1.05232991945379,0.6294308855380024,1.6189185644093198,22.0
1,NaN,NaN,NaN,22.0
2,1.054886332098562,0.6322235472952559,1.6558314058080335,22.0
1,NaN,NaN,NaN,23.0
2,0.9968337206646506,0.7178661181587721,1.3171178451534065,23.0
1,NaN,NaN,NaN,23.0
2,0.998301047034172,0.7093477432369584,1.3324052071949641,23.0
1,NaN,NaN,NaN,23.0
2,1.0005669156360921,0.6967521876265224,1.350806024820911,23.0
1,NaN,NaN,NaN,23.0
2,1.0056234245384534,0.6952870641160176,1.378649994836497,23.0
1,NaN,NaN,NaN,23.0
2,1.0107957636792355,0.693037277817893,1.382774327530309,23.0
1,NaN,NaN,NaN,23.0
2,1.0122138018718878,0.6824956889777519,1.40686962428193,23.0
1,NaN,NaN,NaN,23.0
2,1.0180103736666952,0.682741369780101,1.427038313790978,23.0
1,NaN,NaN,NaN,23.0
2,1.0153450292110728,0.6736402159980094,1.4347833745283014,23.0
1,NaN,NaN,NaN,23.0
2,1.0225794571481603,0.6756777799681326,1.4652566045318745,23.0
1,NaN,NaN,NaN,23.0
2,1.0265693481731588,0.6646567682841902,1.4937287701190638,23.0
1,NaN,NaN,NaN,23.0
2,1.0242358078350038,0.6590484118105806,1.5005329601323678,23.0
1,NaN,NaN,NaN,23.0
2,1.03070952402035,0.660132267378325,1.5115999156829267,23.0
1,NaN,NaN,NaN,23.0
2,1.0281823769758445,0.6586653429832784,1.5202860734408872,23.0
1,NaN,NaN,NaN,23.0
2,1.0378232620753465,0.6529617549640154,1.5370158091699087,23.0
1,NaN,NaN,NaN,23.0
2,1.040110703685687,0.6487229666437386,1.586933365667168,23.0
1,NaN,NaN,NaN,23.0
2,1.044274404855429,0.6379255587852183,1.5722820971550175,23.0
1,NaN,NaN,NaN,23.0
2,1.0466133531913488,0.6420135889902763,1.5906501218474742,23.0
1,NaN,NaN,NaN,23.0
2,1.0539192208207624,0.6415244476833996,1.5919278438224023,23.0
1,NaN,NaN,NaN,23.0
2,1.0603126330313308,0.638153077419098,1.6322222809208207,23.0
1,NaN,NaN,NaN,24.0
2,0.996503256759084,0.718491947104056,1.3116027207536083,24.0
1,NaN,NaN,NaN,24.0
2,0.9975367759718717,0.7133427539320465,1.331320602234398,24.0
1,NaN,NaN,NaN,24.0
2,1.0072406557549514,0.7170951841535096,1.348232791353019,24.0
1,NaN,NaN,NaN,24.0
2,1.0031411406868986,0.7046251367686047,1.3663060840448769,24.0
1,NaN,NaN,NaN,24.0
2,1.0069094801074707,0.6963436599390105,1.36568824103369,24.0
1,NaN,NaN,NaN,24.0
2,1.0083349765289245,0.6890501476499842,1.3971523677231108,24.0
1,NaN,NaN,NaN,24.0
2,1.0169110363177816,0.6912304071833518,1.4198359432669134,24.0
1,NaN,NaN,NaN,24.0
2,1.0177286109467603,0.6800214048049795,1.4381208160202101,24.0
1,NaN,NaN,NaN,24.0
2,1.0200762537446255,0.6826422595850444,1.4472906846651599,24.0
1,NaN,NaN,NaN,24.0
2,1.0209563382016071,0.6671927164039283,1.466711383021412,24.0
1,NaN,NaN,NaN,24.0
2,1.026121035120662,0.6743590770184762,1.4599229584626026,24.0
1,NaN,NaN,NaN,24.0
2,1.031515221925913,0.6601878473112125,1.49844963600603,24.0
1,NaN,NaN,NaN,24.0
2,1.0343799679338348,0.6693709119350131,1.5220049589338103,24.0
1,NaN,NaN,NaN,24.0
2,1.0332168857744002,0.6527698348633137,1.5253867495439855,24.0
1,NaN,NaN,NaN,24.0
2,1.039768724299816,0.6557158727363444,1.5530419820786858,24.0
1,NaN,NaN,NaN,24.0
2,1.0433592031703671,0.6555966499756963,1.5612964778756144,24.0
1,NaN,NaN,NaN,24.0
2,1.0473351821026509,0.6461719165121101,1.5809482188425463,24.0
1,NaN,NaN,NaN,24.0
2,1.0434772684751026,0.6462581187360595,1.573812907177064,24.0
1,NaN,NaN,NaN,24.0
2,1.0455241105307058,0.6362157316622821,1.5872711821101464,24.0
1,NaN,NaN,NaN,25.0
2,0.9949036589025224,0.7289250099619,1.2977735462761455,25.0
1,NaN,NaN,NaN,25.0
2,1.0002774919112274,0.7217233825772549,1.3147070874079976,25.0
1,NaN,NaN,NaN,25.0
2,1.0008347633995978,0.7161808515125223,1.338691301416461,25.0
1,NaN,NaN,NaN,25.0
2,1.0015655043281093,0.710660357773218,1.3514162343180591,25.0
1,NaN,NaN,NaN,25.0
2,1.008303122038482,0.703700840393572,1.3725860832225045,25.0
1,NaN,NaN,NaN,25.0
2,1.0090501526701992,0.7033950621817058,1.3929405032546192,25.0
1,NaN,NaN,NaN,25.0
2,1.0122334551162206,0.6855063997552833,1.4010692855425868,25.0
1,NaN,NaN,NaN,25.0
2,1.0179478331855927,0.6879847908022526,1.4164128625604375,25.0
1,NaN,NaN,NaN,25.0
2,1.0218814050359974,0.6881004926304295,1.4348595181074562,25.0
1,NaN,NaN,NaN,25.0
2,1.0247195730614402,0.6749890778188774,1.4560557448105536,25.0
1,NaN,NaN,NaN,25.0
2,1.0242410303101965,0.6751970956794893,1.4684298012921115,25.0
1,NaN,NaN,NaN,25.0
2,1.0227418087438676,0.6654536169243813,1.466139991617206,25.0
1,NaN,NaN,NaN,25.0
2,1.03011056552081,0.6717428564533133,1.4992752734437063,25.0
1,NaN,NaN,NaN,25.0
2,1.0352234319426936,0.670388673910918,1.5218665212916782,25.0
1,NaN,NaN,NaN,25.0
2,1.0373528584360423,0.6627702895474712,1.5345067051452663,25.0
1,NaN,NaN,NaN,25.0
2,1.0394575227908567,0.6519530162155981,1.5359012436088382,25.0
1,NaN,NaN,NaN,25.0
2,1.0435118880122158,0.65539697639865,1.5554505861428418,25.0
1,NaN,NaN,NaN,25.0
2,1.0506293680437921,0.65890906791084,1.5834370823907749,25.0
1,NaN,NaN,NaN,25.0
2,1.0395908023643112,0.6414162064627594,1.5699633103077535,25.0
1,NaN,NaN,NaN,26.0
2,0.9961799693902239,0.7324499311300199,1.2913138311866037,26.0
1,NaN,NaN,NaN,26.0
2,0.9985793553705586,0.726528702867892,1.304591242095037,26.0
1,NaN,NaN,NaN,26.0
2,0.9996621465855166,0.7159424694348158,1.3273121568416955,26.0
1,NaN,NaN,NaN,26.0
2,1.0067672530230625,0.7203071029833803,1.350674840427619,26.0
1,NaN,NaN,NaN,26.0
2,1.0104114658074832,0.7111014858127787,1.3661714201038393,26.0
1,NaN,NaN,NaN,26.0
2,1.0088928877360417,0.7010776651287884,1.381571752921231,26.0
1,NaN,NaN,NaN,26.0
2,1.0165768264437054,0.6977771333462588,1.40556075285591,26.0
1,NaN,NaN,NaN,26.0
2,1.0186644564457619,0.6923405473365769,1.4155119845324717,26.0
1,NaN,NaN,NaN,26.0
2,1.0182033668310213,0.6918040541013826,1.4319115074549362,26.0
1,NaN,NaN,NaN,26.0
2,1.0218871356818828,0.6881257416852549,1.4410830225713658,26.0
1,NaN,NaN,NaN,26.0
2,1.024239629428677,0.6810055328786209,1.4668859604134667,26.0
1,NaN,NaN,NaN,26.0
2,1.02760437466314,0.6782542306710266,1.4768189507541363,26.0
1,NaN,NaN,NaN,26.0
2,1.0289192937389176,0.6683112870234149,1.4808031271948336,26.0
1,NaN,NaN,NaN,26.0
2,1.0307625718522477,0.66942694207517,1.4834477002790796,26.0
1,NaN,NaN,NaN,26.0
2,1.0395840468793154,0.6729580321656614,1.519399201553686,26.0
1,NaN,NaN,NaN,26.0
2,1.0395179614698995,0.6611485208505326,1.5326825791963965,26.0
1,NaN,NaN,NaN,26.0
2,1.0425638845040197,0.6559071128637011,1.5507249368160678,26.0
1,NaN,NaN,NaN,26.0
2,1.041911748995829,0.6563020215537124,1.548101226827214,26.0
1,NaN,NaN,NaN,26.0
2,1.050453532294938,0.6646930435343981,1.5723609991859826,26.0
1,NaN,NaN,NaN,27.0
2,0.9927104449431506,0.7368863762065765,1.285844774983442,27.0
1,NaN,NaN,NaN,27.0
2,0.99736201544087,0.7265560140171579,1.3032453846146939,27.0
1,NaN,NaN,NaN,27.0
2,1.001207711856272,0.7247760467616804,1.3173569242686212,27.0
1,NaN,NaN,NaN,27.0
2,1.007484855113206,0.720494687704416,1.3456647146220173,27.0
1,NaN,NaN,NaN,27.0
2,1.0101428613775532,0.7201068984986125,1.3544571789665447,27.0
1,NaN,NaN,NaN,27.0
2,1.0099605061827286,0.7138466778981718,1.3646224551758892,27.0
1,NaN,NaN,NaN,27.0
2,1.0119633709207352,0.7066222070399257,1.3884942651348475,27.0
1,NaN,NaN,NaN,27.0
2,1.0161503366168336,0.695787296938866,1.4056964552298947,27.0
1,NaN,NaN,NaN,27.0
2,1.0190868495125007,0.6956520716542415,1.40531905282505,27.0
1,NaN,NaN,NaN,27.0
2,1.0190679225642592,0.689000225786019,1.4181315485756298,27.0
1,NaN,NaN,NaN,27.0
2,1.0194974183913479,0.6861339783435711,1.4501392169285974,27.0
1,NaN,NaN,NaN,27.0
2,1.0275571958554144,0.6806670515974176,1.4543063361613762,27.0
1,NaN,NaN,NaN,27.0
2,1.0252788800915942,0.6758485347509309,1.4753773241457036,27.0
1,NaN,NaN,NaN,27.0
2,1.029672459541871,0.6771515087806129,1.5011189839051997,27.0
1,NaN,NaN,NaN,27.0
2,1.0352956787500078,0.6696741986248282,1.5131597544010635,27.0
1,NaN,NaN,NaN,27.0
2,1.0428278131117648,0.6696809915376154,1.5170246114997363,27.0
1,NaN,NaN,NaN,27.0
2,1.043903199945675,0.6699138400230171,1.5500595801132746,27.0
1,NaN,NaN,NaN,27.0
2,1.046957266303834,0.6647567730763421,1.5489073825877142,27.0
1,NaN,NaN,NaN,27.0
2,1.0422431973345996,0.6578391821798901,1.5454335155495291,27.0
1,NaN,NaN,NaN,28.0
2,0.9975584349565811,0.7405983991653882,1.281783035249746,28.0
1,NaN,NaN,NaN,28.0
2,0.9971001198739238,0.7338490205084404,1.3014423217084892,28.0
1,NaN,NaN,NaN,28.0
2,1.0046704379453881,0.7358836100451066,1.3179565355358,28.0
1,NaN,NaN,NaN,28.0
2,1.0042793258788576,0.729493912002208,1.3414614048902513,28.0
1,NaN,NaN,NaN,28.0
2,1.0099895659518099,0.7220202194711907,1.3538819434669624,28.0
1,NaN,NaN,NaN,28.0
2,1.0124038480260633,0.7158172275467884,1.3550316237875606,28.0
1,NaN,NaN,NaN,28.0
2,1.0135660876562709,0.7082692430595855,1.387244178470524,28.0
1,NaN,NaN,NaN,28.0
2,1.0176427481529526,0.7095569364535012,1.3920744761556043,28.0
1,NaN,NaN,NaN,28.0
2,1.0139847895078515,0.6979596162422466,1.406029129306087,28.0
1,NaN,NaN,NaN,28.0
2,1.0188808368076305,0.6986366267540283,1.4189109746459805,28.0
1,NaN,NaN,NaN,28.0
2,1.0216404581885103,0.6970748823785621,1.4274081935062766,28.0
1,NaN,NaN,NaN,28.0
2,1.027749572986348,0.693582972495689,1.4568231829659681,28.0
1,NaN,NaN,NaN,28.0
2,1.030617790872886,0.6839769910936724,1.4796056868797083,28.0
1,NaN,NaN,NaN,28.0
2,1.032559243931153,0.6841087893355992,1.4808013382344436,28.0
1,NaN,NaN,NaN,28.0
2,1.0360883189706993,0.6718857060673283,1.493030132655726,28.0
1,NaN,NaN,NaN,28.0
2,1.0348131728429968,0.6625603987889392,1.5117313720703915,28.0
1,NaN,NaN,NaN,28.0
2,1.0395529460620585,0.668057525159916,1.5240836162218254,28.0
1,NaN,NaN,NaN,28.0
2,1.0401533168064752,0.6640576922357208,1.5217711766415245,28.0
1,NaN,NaN,NaN,28.0
2,1.0409576906335,0.667379798133566,1.5354410145290691,28.0
1,NaN,NaN,NaN,29.0
2,0.9978905891486549,0.7465880681010116,1.280132478259055,29.0
1,NaN,NaN,NaN,29.0
2,1.0008855398814511,0.7407937500481401,1.2970327772368164,29.0
1,NaN,NaN,NaN,29.0
2,1.0030067346124483,0.7336186977249609,1.311620519988859,29.0
1,NaN,NaN,NaN,29.0
2,1.005410509289997,0.7292306152450913,1.3311901637056063,29.0
1,NaN,NaN,NaN,29.0
2,1.0063350344881594,0.7229912545872784,1.3439970454868853,29.0
1,NaN,NaN,NaN,29.0
2,1.010144012375362,0.7147635308129675,1.3584984995901848,29.0
1,NaN,NaN,NaN,29.0
2,1.011069330976962,0.7151006800927062,1.3681256958897245,29.0
1,NaN,NaN,NaN,29.0
2,1.0137824083037967,0.7121822319413604,1.385960493081887,29.0
1,NaN,NaN,NaN,29.0
2,1.0141440297992528,0.698987728885887,1.3988593663173963,29.0
1,NaN,NaN,NaN,29.0
2,1.0185322372370058,0.6972011996241381,1.4194408795826785,29.0
1,NaN,NaN,NaN,29.0
2,1.0239379623981415,0.6977058466194106,1.427782552362006,29.0
1,NaN,NaN,NaN,29.0
2,1.026878724745485,0.6898832551803216,1.4442490475148329,29.0
1,NaN,NaN,NaN,29.0
2,1.0239503077668544,0.6878483070725897,1.4602895339877606,29.0
1,NaN,NaN,NaN,29.0
2,1.0316099060434505,0.6835878020527698,1.4695178302915237,29.0
1,NaN,NaN,NaN,29.0
2,1.029976303492313,0.6742691445080129,1.4888536364756217,29.0
1,NaN,NaN,NaN,29.0
2,1.0320088053239596,0.6820277788903846,1.4852456382298305,29.0
1,NaN,NaN,NaN,29.0
2,1.0371327670527084,0.6697940132108106,1.5235461356107405,29.0
1,NaN,NaN,NaN,29.0
2,1.0401760548844783,0.6661332538639136,1.5291220633815452,29.0
1,NaN,NaN,NaN,29.0
2,1.045011860856462,0.6732305771349009,1.5541095039750075,29.0
1,NaN,NaN,NaN,30.0
2,0.9967082000189413,0.749682912605335,1.2713759360286618,30.0
1,NaN,NaN,NaN,30.0
2,1.0015727715801617,0.7372972260397852,1.2949246895783242,30.0
1,NaN,NaN,NaN,30.0
