week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
91,2020-01-23,0.4793720881958535,0.25045098966141804,0.7787933161683674,148142.0,4.251837579,5
92,2020-01-30,0.296865215809646,0.10966274006310635,0.5621156472824488,110112.0,3.051358177,2
93,2020-02-06,0.22437707884419295,0.05138310982734326,0.5237912917459036,69697.0,2.177752032,1
94,2020-02-13,0.3775228927471909,0.07342419514498069,0.9293484039258838,40800.0,1.069264555,1
95,2020-02-20,0.21728088453911945,0.004333297873925076,0.8129817684080665,23681.0,1.017819523,0
96,2020-02-27,0.39980355635665515,0.012204771836498025,1.6267313141976545,13328.0,0.442134935,0
97,2020-03-05,2.1519564375373186,0.48511575620465314,5.361991951670133,10398.0,0.400719731,1
98,2020-03-12,0.8392842794750907,0.020617870004198124,3.364774476412621,5947.0,0.082964441,0
99,2020-03-19,2.785421410082876,0.5289534705665792,6.595178371651939,9605.0,0.405250195,1
100,2020-03-26,2.33446260135381,0.441189453755757,5.330931374165207,9665.0,0.309031389,1
101,2020-04-02,1.7806201861742321,0.3559711360185604,4.149570607305791,10994.0,0.211628741,1
102,2020-04-09,4.056116610214625,1.9190267335068782,7.176690267103684,28107.0,1.046068048,3
